NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
6,H. TAWAR MULYONO,N,Laki-Laki,GRESIK,Partai Persatuan Pembangunan,PPP,Jawa Timur X,Jawa Timur,Male
1,"ACH BAIDOWI, S.Sos, M.Si",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Jawa Timur XI,Jawa Timur,Male
2,"H. JUFFA SHADIK, S.Ag, M.Si",N,Laki-Laki,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Jawa Timur XI,Jawa Timur,Male
3,"HOIRIYAH, S.Pd.I",N,Perempuan,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Jawa Timur XI,Jawa Timur,Female
4,ERIC HERMAWAN,N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Jawa Timur XI,Jawa Timur,Male
5,RAHMAD,N,Laki-Laki,SUMENEP,Partai Persatuan Pembangunan,PPP,Jawa Timur XI,Jawa Timur,Male
6,"HARIYANA, SE",N,Perempuan,SUMENEP,Partai Persatuan Pembangunan,PPP,Jawa Timur XI,Jawa Timur,Female
7,DRS. H. MAHFUD MN,N,Laki-Laki,JEMBER,Partai Persatuan Pembangunan,PPP,Jawa Timur XI,Jawa Timur,Male
8,"FITRIA ARISKA, SE",N,Perempuan,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Jawa Timur XI,Jawa Timur,Female
1,"H. HARRY PURDIANTO, S.IP,M.SC",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Banten I,Banten,Male
2,"H. IIP MIFTAHUL CHOIRY, S.PdI",N,Laki-Laki,SERANG,Partai Persatuan Pembangunan,PPP,Banten I,Banten,Male
3,"GITA LAKSITA, S.Pd",N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Banten I,Banten,Female
4,"H. ABDUL HALIM, SH, MM",Y,Laki-Laki,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Banten I,Banten,Male
5,EVI NURUL FELAYATI,N,Perempuan,SUKABUMI,Partai Persatuan Pembangunan,PPP,Banten I,Banten,Female
6,"USEP SAEPUDIN, S.HI",N,Laki-Laki,KOTA SERANG,Partai Persatuan Pembangunan,PPP,Banten I,Banten,Male
1,"Ir. HJ. FERNITA, MH",N,Perempuan,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Banten II,Banten,Female
2,"Hj. KARTIKA YUDHISTI, B.Eng., M.Sc",Y,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Banten II,Banten,Female
3,"H. AGUS SETIAWAN, SH.",N,Laki-Laki,TANGERANG,Partai Persatuan Pembangunan,PPP,Banten II,Banten,Male
4,E. MANSUR AINI,N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Pembangunan,PPP,Banten II,Banten,Male
5,RENI HADIJAH HSB,N,Perempuan,ASAHAN,Partai Persatuan Pembangunan,PPP,Banten II,Banten,Female
6,"Dra. Hj. MUFLIKHAH, M. Si",N,Perempuan,SERANG,Partai Persatuan Pembangunan,PPP,Banten II,Banten,Female
1,"Drs. H. IRGAN CHAIRUL MAHFIZ, M.Si",Y,Laki-Laki,TANGERANG,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Male
2,"USMAN MUHAMMAD TOKAN, SE., MA.",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Male
3,TATI HARTATI,N,Perempuan,KOTA TANGERANG,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Female
4,BAMBANG WAHYU GANINDRA,N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Male
5,"DR. IR. H. M. NIZAR DAHLAN, M. Si",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Male
6,Dra. TRI APRITA SARI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Female
7,"ABDUL RAHMAN TUAKIA, S.Sos",N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Male
8,"H. M. SAYUTI, S.Sos.I",N,Laki-Laki,KOTA TANGERANG,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Male
9,"DITA AITI YENI, S.TH.I",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Female
10,"SAFRIZAL ARIFIN, SH., M.H",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Banten III,Banten,Male
1,"LISMAINI, SE",N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Bali,Bali,Female
2,"FAISAL AHMAD, SHI",N,Laki-Laki,KOTA SURABAYA,Partai Persatuan Pembangunan,PPP,Bali,Bali,Male
3,ZULKARNAIN,N,Laki-Laki,KOTA DEPOK,Partai Persatuan Pembangunan,PPP,Bali,Bali,Male
4,"CERIA MONICA, S.I.Kom",N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Bali,Bali,Female
5,"MASHUDI, S.Pd.",N,Laki-Laki,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Bali,Bali,Male
6,MUSDALIFAH,N,Perempuan,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Bali,Bali,Female
7,DAMAYANTI HERMAWAN,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Bali,Bali,Female
8,ISNAWATY,N,Perempuan,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Bali,Bali,Female
9,R. MIRA OKTARIA,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Bali,Bali,Female
1,"NURDIN RANGGABARANI, SH., MH.",N,Laki-Laki,SUMBAWA,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
2,TAUFIK,N,Laki-Laki,BIMA,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,"EKA PUTRIANINSIH, S.Pd",N,Perempuan,DOMPU,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
1,"Dra. HJ. WARTIAH, M.Pd",N,Perempuan,KOTA MATARAM,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
2,"MAHARANI, S.P",N,Laki-Laki,LOMBOK TIMUR,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,H. AHMAD SUBKI MANSUR,N,Laki-Laki,LOMBOK TIMUR,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
4,"H. LALU DARMAWAN, S.IP",N,Laki-Laki,LOMBOK TENGAH,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
5,"LATHIFAH, S.Pd.I",N,Perempuan,LOMBOK TIMUR,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
6,"MARZUKI, SH.",N,Laki-Laki,LOMBOK TIMUR,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
7,"SUPARDI, S.Sos",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
8,DRA. Hj. ERMALENA MHS,Y,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
1,"ABDUL GAFUR, SE",N,Laki-Laki,KOTA KUPANG,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,HASNAH,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
3,"ZAINUL ISLAM, S.Si, M.Farm",N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
4,"ENI SRI WAHYUNI, SH.",N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
5,NUR FAIZAH,N,Perempuan,PAMEKASAN,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
1,"MUHAMMAD BAYU PUTRA, SE",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,SYAHRAENI,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
3,"SAIFUL ULUM, SAP",N,Laki-Laki,GRESIK,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
4,FARAH DINI,N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
5,MAHMUDAH,N,Perempuan,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
6,SRI ISMAWATI,N,Perempuan,SAMPANG,Partai Persatuan Pembangunan,PPP,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
1,"H. AHMADI USMAN, S.Ag",N,Laki-Laki,KOTA PONTIANAK,Partai Persatuan Pembangunan,PPP,Kalimantan Barat I,Kalimantan Barat,Male
2,Ir. FIRMANSYAH MARDANOES,Y,Laki-Laki,KOTA TANGERANG,Partai Persatuan Pembangunan,PPP,Kalimantan Barat I,Kalimantan Barat,Male
3,"SYARIFAH ARABIYAH, SH., M.H",N,Perempuan,KOTA PONTIANAK,Partai Persatuan Pembangunan,PPP,Kalimantan Barat I,Kalimantan Barat,Female
4,"HALIM WIJAYA, S.Ag",N,Laki-Laki,KOTA PONTIANAK,Partai Persatuan Pembangunan,PPP,Kalimantan Barat I,Kalimantan Barat,Male
5,SAIBAN,N,Laki-Laki,KUBU RAYA,Partai Persatuan Pembangunan,PPP,Kalimantan Barat I,Kalimantan Barat,Male
6,YENNI SAHJERANI,N,Perempuan,KOTA PONTIANAK,Partai Persatuan Pembangunan,PPP,Kalimantan Barat I,Kalimantan Barat,Female
7,Dra. SYF NURAINI,N,Perempuan,KOTA PONTIANAK,Partai Persatuan Pembangunan,PPP,Kalimantan Barat I,Kalimantan Barat,Female
8,H. DARWIS HAMID,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Kalimantan Barat I,Kalimantan Barat,Male
1,GUNAWAN SYAH,N,Laki-Laki,SINTANG,Partai Persatuan Pembangunan,PPP,Kalimantan Barat II,Kalimantan Barat,Male
2,"TAIRMAN ELON, S.H., M.H",N,Laki-Laki,SERANG,Partai Persatuan Pembangunan,PPP,Kalimantan Barat II,Kalimantan Barat,Male
3,"SRI NURHAYATI, SP",N,Perempuan,KOTA PONTIANAK,Partai Persatuan Pembangunan,PPP,Kalimantan Barat II,Kalimantan Barat,Female
4,"SUSI INDRAWATI, S.K.M",N,Perempuan,KOTA PONTIANAK,Partai Persatuan Pembangunan,PPP,Kalimantan Barat II,Kalimantan Barat,Female
1,H. AWALUDIN NOOR,N,Laki-Laki,KOTA PALANGKARAYA,Partai Persatuan Pembangunan,PPP,Kalimantan Tengah,Kalimantan Tengah,Male
2,"H. SAID AKHMAD FAWZI BACHSIN, S.Hi",N,Laki-Laki,KOTA PALANGKARAYA,Partai Persatuan Pembangunan,PPP,Kalimantan Tengah,Kalimantan Tengah,Male
3,HJ. NURUL AINY,N,Perempuan,BARITO UTARA,Partai Persatuan Pembangunan,PPP,Kalimantan Tengah,Kalimantan Tengah,Female
4,BOY HAMZAH NOTONEGORO,N,Laki-Laki,KOTAWARINGIN TIMUR,Partai Persatuan Pembangunan,PPP,Kalimantan Tengah,Kalimantan Tengah,Male
5,"HJ GINARMIATI, S.H",N,Perempuan,PULANG PISAU,Partai Persatuan Pembangunan,PPP,Kalimantan Tengah,Kalimantan Tengah,Female
6,"AKHMAD ANSORI, SE",N,Laki-Laki,KOTAWARINGIN TIMUR,Partai Persatuan Pembangunan,PPP,Kalimantan Tengah,Kalimantan Tengah,Male
1,NASRULLAH AR,N,Laki-Laki,BANJAR,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan I,Kalimantan Selatan,Male
2,"H. SYAIFULLAH TAMLIHA, S.Pi, M.S",Y,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan I,Kalimantan Selatan,Male
3,"HELIMASYIAH, SH",N,Perempuan,KOTA BANJARMASIN,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan I,Kalimantan Selatan,Female
4,"H. ALI NURDIN, M.AP",N,Laki-Laki,BARITO KUALA,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan I,Kalimantan Selatan,Male
5,H MADYAN NOOR MAR'IE LC,N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan I,Kalimantan Selatan,Male
6,"TRI AGUSVINA, SH",N,Perempuan,KOTA BANJARBARU,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan I,Kalimantan Selatan,Female
1,"H. MUHAMMAD ADITYA MUFTI ARIFFIN, SH, MH",Y,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan II,Kalimantan Selatan,Male
2,"MUHAMMAD YUSUF, S.E., MM",N,Laki-Laki,KOTA BANJARMASIN,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan II,Kalimantan Selatan,Male
3,HJ. IMMAH NORDA,N,Perempuan,KOTA BANJARMASIN,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan II,Kalimantan Selatan,Female
4,"ARIEF RAHMAN HAKIM, ST",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan II,Kalimantan Selatan,Male
5,"HJ. SUNARTI, SH",N,Perempuan,TANAH LAUT,Partai Persatuan Pembangunan,PPP,Kalimantan Selatan II,Kalimantan Selatan,Female
1,"DR. FARID WADJDY, M.PD",N,Laki-Laki,KOTA SAMARINDA,Partai Persatuan Pembangunan,PPP,Kalimantan Timur,Kalimantan Timur,Male
2,HJ KASRIYAH,Y,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Kalimantan Timur,Kalimantan Timur,Female
3,"BAMBANG SUGITO, S.Sos., M.AP",N,Laki-Laki,KOTA SAMARINDA,Partai Persatuan Pembangunan,PPP,Kalimantan Timur,Kalimantan Timur,Male
4,SITI RUSMALIA IDRUS,N,Perempuan,KOTA SAMARINDA,Partai Persatuan Pembangunan,PPP,Kalimantan Timur,Kalimantan Timur,Female
5,Hj. SRI BUDI YAUMID,N,Perempuan,KOTA SAMARINDA,Partai Persatuan Pembangunan,PPP,Kalimantan Timur,Kalimantan Timur,Female
6,M AMIN AHMAD,N,Laki-Laki,PASER,Partai Persatuan Pembangunan,PPP,Kalimantan Timur,Kalimantan Timur,Male
7,dr. KRISDINATA,N,Laki-Laki,KOTA SAMARINDA,Partai Persatuan Pembangunan,PPP,Kalimantan Timur,Kalimantan Timur,Male
8,MASDAR JHON,N,Laki-Laki,KOTA SAMARINDA,Partai Persatuan Pembangunan,PPP,Kalimantan Timur,Kalimantan Timur,Male
1,"H. ACHMAD BUCHARI, SH",N,Laki-Laki,KOTA MANADO,Partai Persatuan Pembangunan,PPP,Sulawesi Utara,Sulawesi Utara,Male
2,HAMZA DATUKARAMAT,N,Laki-Laki,BOLAANG MONGONDOW UTARA,Partai Persatuan Pembangunan,PPP,Sulawesi Utara,Sulawesi Utara,Male
3,FERAWATI WINDA WARIDIN,N,Perempuan,KOTA TOMOHON,Partai Persatuan Pembangunan,PPP,Sulawesi Utara,Sulawesi Utara,Female
4,SOFYAN MAKU,N,Laki-Laki,KOTA MANADO,Partai Persatuan Pembangunan,PPP,Sulawesi Utara,Sulawesi Utara,Male
5,AZIZA DJINDAN,N,Perempuan,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Sulawesi Utara,Sulawesi Utara,Female
6,HJ A IRMA RAHMAWATI,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Utara,Sulawesi Utara,Female
1,Drs. H. ASGAR ALI DJUHAEPA,N,Laki-Laki,JAKARTA TIMUR,Partai Persatuan Pembangunan,PPP,Sulawesi Tengah,Sulawesi Tengah,Male
2,ANDI FAUSIAH GANI,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Tengah,Sulawesi Tengah,Female
3,MOH FAJAR PANGGAGAU,N,Laki-Laki,DONGGALA,Partai Persatuan Pembangunan,PPP,Sulawesi Tengah,Sulawesi Tengah,Male
4,DINAH,N,Perempuan,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Sulawesi Tengah,Sulawesi Tengah,Female
5,SALMA DJ,N,Perempuan,KOTA PALU,Partai Persatuan Pembangunan,PPP,Sulawesi Tengah,Sulawesi Tengah,Female
6,Dra. MAISUROH H.E SAARI,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Sulawesi Tengah,Sulawesi Tengah,Female
1,"H.M AMIR USKARA, M.Kes",Y,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan I,Sulawesi Selatan,Male
2,H. NUR SYAHADAT SYAM,N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan I,Sulawesi Selatan,Male
3,HJ SARTINI DG NGUGI,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan I,Sulawesi Selatan,Female
4,IR. H. ANDI SYAHRIR MARZUKI M.M,N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan I,Sulawesi Selatan,Male
5,HASNAH,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan I,Sulawesi Selatan,Female
6,HJ ROSNAWATI,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan I,Sulawesi Selatan,Female
7,"Drs. FIRDAUS ANAS, M.Si",N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan I,Sulawesi Selatan,Male
8,"HAMZAH DORAHING, SE. AK",N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan I,Sulawesi Selatan,Male
1,"H. MUH ARAS, S.Pd., M.M",N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Male
2,H ASKAR HL SE,N,Laki-Laki,BULUKUMBA,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Male
3,"ANDI MARIATTANG, S.Sos",N,Perempuan,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Female
4,"A MUH YUSLIM PATAWARI, S.STPi., MP",N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Male
5,"H. ASRI TUBBA, S.P",N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Male
6,ANDI ALFIAH MUTMAINNAH,N,Perempuan,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Female
7,ARIFIN,N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Male
8,ANDI NURAINY TENRIANNY AMIN,N,Perempuan,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Female
9,Ir. H. RIZALDI PARUMPA,N,Laki-Laki,PANGKAJENE DAN KEPULAUAN,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan II,Sulawesi Selatan,Male
1,"DARWIS ISMAIL, S.T., M.M",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan III,Sulawesi Selatan,Male
2,"Drs. H. ABU BAKAR WASAHUA, MH",Y,Laki-Laki,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan III,Sulawesi Selatan,Male
3,YUNISAR BASIR,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan III,Sulawesi Selatan,Female
4,"Dr. NASRULLAH, S.H., M.Hum",N,Laki-Laki,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan III,Sulawesi Selatan,Male
5,A SUKRI BAHARMAN,N,Laki-Laki,SIDENRENG RAPPANG,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan III,Sulawesi Selatan,Male
6,KESUMAWARDANI,N,Perempuan,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan III,Sulawesi Selatan,Female
7,HASMAWATY HUSAIN,N,Perempuan,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Selatan III,Sulawesi Selatan,Female
1,"Ir. H LM. SJAFEI KAHAR, M.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,Drs. HABIL MARATI,N,Laki-Laki,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Sulawesi Tenggara,Sulawesi Tenggara,Male
3,"ASTUTI, S.Psi",N,Perempuan,KOTA BAU BAU,Partai Persatuan Pembangunan,PPP,Sulawesi Tenggara,Sulawesi Tenggara,Female
4,KASRA JARU MUNARA,N,Laki-Laki,BOMBANA,Partai Persatuan Pembangunan,PPP,Sulawesi Tenggara,Sulawesi Tenggara,Male
5,FIRDA NUR INDASARI,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Tenggara,Sulawesi Tenggara,Female
6,LA ODE MUTAKHIR BOLU,N,Laki-Laki,KOTA BAU BAU,Partai Persatuan Pembangunan,PPP,Sulawesi Tenggara,Sulawesi Tenggara,Male
1,HANA HASANAH FADEL MUHAMMAD,N,Perempuan,KOTA GORONTALO,Partai Persatuan Pembangunan,PPP,Gorontalo,Gorontalo,Female
2,ADE IRFAN PULUNGAN,N,Laki-Laki,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Gorontalo,Gorontalo,Male
3,HI ABDULLAH A. KARIEM,N,Laki-Laki,KOTA GORONTALO,Partai Persatuan Pembangunan,PPP,Gorontalo,Gorontalo,Male
1,ABD WAHAB NUR,N,Laki-Laki,MAJENE,Partai Persatuan Pembangunan,PPP,Sulawesi Barat,Sulawesi Barat,Male
2,ULFA MUTMAINNAH,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Barat,Sulawesi Barat,Female
3,NUR ATI,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Sulawesi Barat,Sulawesi Barat,Female
4,HASBAWATY,N,Perempuan,KOTA MAKASSAR,Partai Persatuan Pembangunan,PPP,Sulawesi Barat,Sulawesi Barat,Female
1,ETHA AISYAH HENTIHU,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Maluku,Maluku,Female
2,M. SYAHRIL WASAHUA,N,Laki-Laki,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Maluku,Maluku,Male
3,"SARPUDDIN LITILOLY, S.AP",N,Laki-Laki,KUNINGAN,Partai Persatuan Pembangunan,PPP,Maluku,Maluku,Male
4,SRI RAYANI,N,Perempuan,JAKARTA SELATAN,Partai Persatuan Pembangunan,PPP,Maluku,Maluku,Female
1,HI MUHAMMAD DAENG BARANG,N,Laki-Laki,KOTA TERNATE,Partai Persatuan Pembangunan,PPP,Maluku Utara,Maluku Utara,Male
2,FARIDA AMIN,N,Perempuan,KOTA TERNATE,Partai Persatuan Pembangunan,PPP,Maluku Utara,Maluku Utara,Female
3,ALI RIZAL HANAFI,N,Laki-Laki,KOTA TERNATE,Partai Persatuan Pembangunan,PPP,Maluku Utara,Maluku Utara,Male
1,BACHTIAR,N,Laki-Laki,JAYAPURA,Partai Persatuan Pembangunan,PPP,Papua,Papua,Male
2,"DR. H.M. HUSNI INGRATUBUN, S.E., S.H., M.M., M.H.",N,Laki-Laki,KOTA JAYAPURA,Partai Persatuan Pembangunan,PPP,Papua,Papua,Male
3,ERLINA RASIMAN,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Papua,Papua,Female
4,HERMAN. SHI,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Persatuan Pembangunan,PPP,Papua,Papua,Male
5,ST MUNAWARAH,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Papua,Papua,Female
6,WARDATUL JANNAH,N,Perempuan,SAMPANG,Partai Persatuan Pembangunan,PPP,Papua,Papua,Female
7,FARDILA INDRIA,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Papua,Papua,Female
8,FEBRINA ARDHILLAH,N,Perempuan,KOTA SERANG,Partai Persatuan Pembangunan,PPP,Papua,Papua,Female
9,NUR NAHDAYATI TANJUNG,N,Perempuan,BEKASI,Partai Persatuan Pembangunan,PPP,Papua,Papua,Female
10,SHERLY HN VALENIA P,N,Perempuan,JAKARTA UTARA,Partai Persatuan Pembangunan,PPP,Papua,Papua,Female
1,SITTI MARIJAM THAWIL,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Papua Barat,Papua Barat,Female
2,SYAMSIAH,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Papua Barat,Papua Barat,Female
3,NURJANNAH,N,Perempuan,GOWA,Partai Persatuan Pembangunan,PPP,Papua Barat,Papua Barat,Female
1,ANDI MASMIYAT,N,Laki-Laki,KOTA BEKASI,Partai Persatuan Pembangunan,PPP,Kalimantan Utara,Kalimantan Utara,Male
2,AMBO INTANG AZIKIN,N,Laki-Laki,BULUNGAN,Partai Persatuan Pembangunan,PPP,Kalimantan Utara,Kalimantan Utara,Male
3,WINDY WIDYANTI,N,Perempuan,JAKARTA PUSAT,Partai Persatuan Pembangunan,PPP,Kalimantan Utara,Kalimantan Utara,Female
