NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
2,"DANIEL PALAPIA, SH",N,Laki-Laki,KOTA AMBON,Partai Berkarya,Partai Berkarya,Maluku,Maluku,Male
3,"NURLAILA LATUCONSINA, S.Ag.",N,Perempuan,KOTA AMBON,Partai Berkarya,Partai Berkarya,Maluku,Maluku,Female
4,APRIANTY WIDYA TAHAPARY,N,Perempuan,MALUKU TENGAH,Partai Berkarya,Partai Berkarya,Maluku,Maluku,Female
1,MUHAMMAD AULI ARMAIYN,N,Laki-Laki,SLEMAN,Partai Berkarya,Partai Berkarya,Maluku Utara,Maluku Utara,Male
2,BOWIE SIGIT NUGROHO,N,Laki-Laki,KOTA DEPOK,Partai Berkarya,Partai Berkarya,Maluku Utara,Maluku Utara,Male
3,dr. NABILA S. AHMAD,N,Perempuan,KOTA TERNATE,Partai Berkarya,Partai Berkarya,Maluku Utara,Maluku Utara,Female
1,"H. HUTOMO MANDALA PUTRA, SH",N,Laki-Laki,JAKARTA PUSAT,Partai Berkarya,Partai Berkarya,Papua,Papua,Male
2,"BERTUS KOGOYA, SH",N,Laki-Laki,LANNY JAYA,Partai Berkarya,Partai Berkarya,Papua,Papua,Male
3,"PUNGKY SUKMAWATI, SE, M.IP",N,Perempuan,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Papua,Papua,Female
4,"ALEX HESEGEM, SE",N,Laki-Laki,KOTA JAYAPURA,Partai Berkarya,Partai Berkarya,Papua,Papua,Male
5,"JONAH SOSTENES WEYAI, SE",N,Laki-Laki,KOTA JAYAPURA,Partai Berkarya,Partai Berkarya,Papua,Papua,Male
6,BERINA WENDA,N,Perempuan,KOTA JAYAPURA,Partai Berkarya,Partai Berkarya,Papua,Papua,Female
7,GEORGE LUKAS DAWIR,N,Laki-Laki,KEPULAUAN YAPEN,Partai Berkarya,Partai Berkarya,Papua,Papua,Male
8,"DAVID SILAK, S.Sos.",N,Laki-Laki,JAYAPURA,Partai Berkarya,Partai Berkarya,Papua,Papua,Male
9,RISMAWATI MIDA,N,Perempuan,KOTA JAYAPURA,Partai Berkarya,Partai Berkarya,Papua,Papua,Female
10,"TIMED MAGAYANG, S.IP, M.Si.",N,Laki-Laki,YAHUKIMO,Partai Berkarya,Partai Berkarya,Papua,Papua,Male
1,ABDUL HAKIM ACHMAD AITUARAUW,N,Laki-Laki,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Papua Barat,Papua Barat,Male
2,ZAKARIAS HOROTA,N,Laki-Laki,MANOKWARI,Partai Berkarya,Partai Berkarya,Papua Barat,Papua Barat,Male
3,ERNA FONATABA,N,Perempuan,JAKARTA UTARA,Partai Berkarya,Partai Berkarya,Papua Barat,Papua Barat,Female
1,Dra. EC. OURIDA SESKANIA,N,Perempuan,KOTA TANGERANG SELATAN,Partai Berkarya,Partai Berkarya,Kalimantan Utara,Kalimantan Utara,Female
2,"H. MUH. AMIN, SP",N,Laki-Laki,JAKARTA SELATAN,Partai Berkarya,Partai Berkarya,Kalimantan Utara,Kalimantan Utara,Male
3,BENNY RAPHAEL BENEDIKTUS KOWEL,N,Laki-Laki,KOTA SAMARINDA,Partai Berkarya,Partai Berkarya,Kalimantan Utara,Kalimantan Utara,Male
