NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,H. TEUKU RIEFKY HARSYA,Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Aceh I,Aceh,Male
2,"M. TANWIER MAHDI, S.Ag.MM",N,Laki-Laki,KOTA BANDA ACEH,Partai Demokrat,Demokrat,Aceh I,Aceh,Male
3,"ZAIYANA PUTRI, S.Pd.M.Pd",N,Perempuan,KOTA BANDA ACEH,Partai Demokrat,Demokrat,Aceh I,Aceh,Female
4,M. ALI YAKOB,N,Laki-Laki,KOTA BANDA ACEH,Partai Demokrat,Demokrat,Aceh I,Aceh,Male
5,"T. ISKANDAR DAOD, SE, M.Si.Ak.",N,Laki-Laki,ACEH BARAT,Partai Demokrat,Demokrat,Aceh I,Aceh,Male
6,"IDARYANI, SE.M.Si",N,Perempuan,KOTA BANDA ACEH,Partai Demokrat,Demokrat,Aceh I,Aceh,Female
7,"RAHMIATI, SE.Ak",N,Perempuan,KOTA BANDA ACEH,Partai Demokrat,Demokrat,Aceh I,Aceh,Female
1,"MUSLIM, SHI.MM",Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Aceh II,Aceh,Male
2,MIRNAWATI,N,Perempuan,KOTA LANGSA,Partai Demokrat,Demokrat,Aceh II,Aceh,Female
3,"HAMDAN SATI, ST",N,Laki-Laki,ACEH TAMIANG,Partai Demokrat,Demokrat,Aceh II,Aceh,Male
4,JAMALUDDIN T MUKU,N,Laki-Laki,KOTA BANDA ACEH,Partai Demokrat,Demokrat,Aceh II,Aceh,Male
5,KAUTSAR MUHAMMAD YUS,N,Laki-Laki,KOTA BANDA ACEH,Partai Demokrat,Demokrat,Aceh II,Aceh,Male
6,PINUS YANI,N,Perempuan,ACEH BESAR,Partai Demokrat,Demokrat,Aceh II,Aceh,Female
1,"H.ABDUL WAHAB DALIMUNTHE, SH",Y,Laki-Laki,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Male
2,"Drs. HERRI ZULKARNAIN, SH, M.Si",N,Laki-Laki,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Male
3,"SUSILAWATI, SE, MM, MA, M.Si (HAN)",N,Perempuan,JAKARTA UTARA,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Female
4,Ir. M.SUBUR SEMBIRING,N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Male
5,Mayjen TNI Purn. MUHAMMAD NIZAM,N,Laki-Laki,KOTA BANDUNG,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Male
6,INGRID DIANA SETIAWATY,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Female
7,ARIF RAHMANSYAH MARBUN,N,Laki-Laki,DELI SERDANG,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Male
8,"HENDRIK H SITOMPUL, Drs. MM",N,Laki-Laki,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Male
9,MERDINA INDRIATI,N,Perempuan,BOGOR,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Female
10,Drs. H. AMIRUDDIN,N,Laki-Laki,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara I,Sumatera Utara,Male
1,"Drh. JHONNI ALLEN MARBUN, MM",N,Laki-Laki,KOTA BOGOR,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Male
2,H. MUHAMMAD HARIS,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Male
3,"NURHASANAH, S.Sos., M.I.Kom",N,Perempuan,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Female
4,"Ir. ONGKU P. HASIBUAN, MM",N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Male
5,"YAN AMARULLAH HARAHAP, SE. MM.",N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Male
6,DESYANA NDRURU,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Female
7,"PARLINSYAH HARAHAP, SE",N,Laki-Laki,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Male
8,"AKBAR YUSUP SIREGAR, SH",N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Male
9,ELIDA HAPNI,N,Perempuan,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Female
10,"TIARLINA PANJAITAN, AMD",N,Perempuan,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara II,Sumatera Utara,Female
1,"DR. HINCA IP PANDJAITAN XIII, S.H., M.H., ACCS.",N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Male
2,"JANSEN SITINDAON, S.H., M.H",N,Laki-Laki,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Male
3,INDAH APRIANTI ELRISTA,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Female
4,A FEIRAL RIZKY BATUBARA,N,Laki-Laki,KOTA MEDAN,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Male
5,"MARAJO ELEON HUTAGAOL, S.H.",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Male
6,JEANNE RIA MARPAUNG,N,Perempuan,JAKARTA PUSAT,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Female
7,"Ir. SAHAT SARAGIH, M.T.",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Male
8,Drs. DJONI SIANIPAR,N,Laki-Laki,JAKARTA UTARA,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Male
9,INTAN MUSTIKA SENORITA,N,Perempuan,KOTA BANDUNG,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Female
10,DARWIN MICHAEL AGUSTINUS,N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Sumatera Utara III,Sumatera Utara,Male
1,"H. DARIZAL BASIR, S.Sos., MBA.",Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Barat I,Sumatera Barat,Male
2,"EKA PUTRA, SE",N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Sumatera Barat I,Sumatera Barat,Male
3,RIZKA YULIANA,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Barat I,Sumatera Barat,Female
4,"YANDRI SUDARSO, SH., MH",N,Laki-Laki,JAKARTA BARAT,Partai Demokrat,Demokrat,Sumatera Barat I,Sumatera Barat,Male
5,FURQAN,N,Laki-Laki,JAKARTA UTARA,Partai Demokrat,Demokrat,Sumatera Barat I,Sumatera Barat,Male
6,ZUHRAH,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Barat I,Sumatera Barat,Female
7,FIRDAUS DJALIL,N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sumatera Barat I,Sumatera Barat,Male
8,"FREESCA SYAFITRI, SE",N,Perempuan,JAKARTA PUSAT,Partai Demokrat,Demokrat,Sumatera Barat I,Sumatera Barat,Female
1,Ir. H.MULYADI,Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Barat II,Sumatera Barat,Male
2,REZKA OKTOBERIA,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Barat II,Sumatera Barat,Female
3,CIPTA PANCA LAKSANA,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Sumatera Barat II,Sumatera Barat,Male
4,TEUKU MUHAMMAD GADAFFI,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Sumatera Barat II,Sumatera Barat,Male
5,VINNA MELWANTY,N,Perempuan,KOTA PADANG,Partai Demokrat,Demokrat,Sumatera Barat II,Sumatera Barat,Female
6,AFDAL MUKMIN,N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Sumatera Barat II,Sumatera Barat,Male
1,"CORNEL SIMBOLON, M.Sc",N,Laki-Laki,KOTA DEPOK,Partai Demokrat,Demokrat,Riau I,Riau,Male
2,SAYED ABUBAKAR A. ASSEGGAF,Y,Laki-Laki,KOTA PEKANBARU,Partai Demokrat,Demokrat,Riau I,Riau,Male
3,"Hj. INDRI SULISTYOWATI, BBA.,S.H.",N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Riau I,Riau,Female
4,"Drs. H. ACHMAD, M.Si",N,Laki-Laki,KOTA PEKANBARU,Partai Demokrat,Demokrat,Riau I,Riau,Male
5,"SUHARTONO, S.H.",N,Laki-Laki,SIAK,Partai Demokrat,Demokrat,Riau I,Riau,Male
6,"SITI KOMARIATUN, S.H.,M.Kn",N,Perempuan,KOTA PEKANBARU,Partai Demokrat,Demokrat,Riau I,Riau,Female
7,SITI KHODIJAH,N,Perempuan,KOTA DEPOK,Partai Demokrat,Demokrat,Riau I,Riau,Female
1,M. NASIR,Y,Laki-Laki,KOTA PEKANBARU,Partai Demokrat,Demokrat,Riau II,Riau,Male
2,RAHMAD JEVARY JUNIARDO,N,Laki-Laki,KAMPAR,Partai Demokrat,Demokrat,Riau II,Riau,Male
3,ARTUTI,N,Perempuan,KOTA PEKANBARU,Partai Demokrat,Demokrat,Riau II,Riau,Female
4,"Drs. H. ZULHER, MS",N,Laki-Laki,KAMPAR,Partai Demokrat,Demokrat,Riau II,Riau,Male
5,RAMLI. FE,N,Laki-Laki,PELALAWAN,Partai Demokrat,Demokrat,Riau II,Riau,Male
6,"RATI PITRIA NINGSI, SE",N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Riau II,Riau,Female
1,Drs. H. ZULFIKAR ACHMAD,Y,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jambi,Jambi,Male
2,"H. PAUT SYAKARIN, SH",N,Laki-Laki,KOTA JAMBI,Partai Demokrat,Demokrat,Jambi,Jambi,Male
3,AMANDA INDIRA RAHMADHANI,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jambi,Jambi,Female
4,CORNELIS BUSTON,N,Laki-Laki,KOTA JAMBI,Partai Demokrat,Demokrat,Jambi,Jambi,Male
5,"H. ZAINAL ABIDIN, SE",N,Laki-Laki,KOTA JAMBI,Partai Demokrat,Demokrat,Jambi,Jambi,Male
6,HENNY IRAWATI,N,Perempuan,BUNGO,Partai Demokrat,Demokrat,Jambi,Jambi,Female
7,NOVIA HEDIDIANA,N,Perempuan,MERANGIN,Partai Demokrat,Demokrat,Jambi,Jambi,Female
8,"ANDIMEGAWANTO, ST, MM",N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Jambi,Jambi,Male
1,"Ir. H. ISHAK MEKKI, MM",N,Laki-Laki,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan I,Sumatera Selatan,Male
2,"SYOFWATILLAH MOHZAIB, S.Sos. I",Y,Laki-Laki,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan I,Sumatera Selatan,Male
3,"Dra. HJ. NURWATI WAHAB, MM",N,Perempuan,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan I,Sumatera Selatan,Female
4,ADITYA PRATAMA,N,Laki-Laki,OGAN KOMERING ILIR,Partai Demokrat,Demokrat,Sumatera Selatan I,Sumatera Selatan,Male
5,ROGAYATI BAIDJURI,N,Perempuan,KOTA LUBUKLINGGAU,Partai Demokrat,Demokrat,Sumatera Selatan I,Sumatera Selatan,Female
6,DESY KASNAYATI,N,Perempuan,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan I,Sumatera Selatan,Female
7,IRDIANSYAH,N,Laki-Laki,KOTA TANGERANG,Partai Demokrat,Demokrat,Sumatera Selatan I,Sumatera Selatan,Male
8,"HUSYAM, ST., S.Sos., M.Si",N,Laki-Laki,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan I,Sumatera Selatan,Male
1,"WAHYU SANJAYA, SE",Y,Laki-Laki,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Male
2,"YUDHA PRATOMO MAHYUDDIN, M.Sc, Ph.D",N,Laki-Laki,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Male
3,"ASMANIAH, SE",N,Perempuan,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Female
4,"Drs. H.HARUNATA, MM",N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Male
5,"MIERWAN, SH",N,Laki-Laki,KOTA PAGAR ALAM,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Male
6,APRILIANA,N,Perempuan,KOTA BEKASI,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Female
7,"AHMAD USMARWI KAFFAH, SH., LL.M., LL.M",N,Laki-Laki,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Male
8,HJ ELIZA MUSNIR,N,Perempuan,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Female
9,"H. INDRAWANI, SE., MH.",N,Laki-Laki,KOTA PALEMBANG,Partai Demokrat,Demokrat,Sumatera Selatan II,Sumatera Selatan,Male
1,H.SYAMHARDI SALEH,N,Laki-Laki,KAUR,Partai Demokrat,Demokrat,Bengkulu,Bengkulu,Male
2,"WIWIK ASRI SETYOWATI, S.Kom",N,Perempuan,KAUR,Partai Demokrat,Demokrat,Bengkulu,Bengkulu,Female
3,"RORI JUNIUS ARMIJAYA, SE",N,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Bengkulu,Bengkulu,Male
4,"MARDIANA MUKSIN, SE",N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Bengkulu,Bengkulu,Female
1,H. ZULKIFLI ANWAR,Y,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Demokrat,Demokrat,Lampung I,Lampung,Male
2,IMER DARIUS,N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Demokrat,Demokrat,Lampung I,Lampung,Male
3,"ERNITA, SH, MH",N,Perempuan,KOTA BANDAR LAMPUNG,Partai Demokrat,Demokrat,Lampung I,Lampung,Female
4,"K. AGUS REVOLUSI, S.Sos., MH",N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Demokrat,Demokrat,Lampung I,Lampung,Male
5,Ir. INDRA SUBAGIO,N,Laki-Laki,JAKARTA PUSAT,Partai Demokrat,Demokrat,Lampung I,Lampung,Male
6,"RAHMA MARETA, SE",N,Perempuan,KOTA BANDAR LAMPUNG,Partai Demokrat,Demokrat,Lampung I,Lampung,Female
7,MUHAMMAD NUR,N,Laki-Laki,KOTA BANDAR LAMPUNG,Partai Demokrat,Demokrat,Lampung I,Lampung,Male
8,"HERU PRADIJONRIKA, S.H.M.H. M.A, M.Ud",N,Laki-Laki,KOTA TANGERANG,Partai Demokrat,Demokrat,Lampung I,Lampung,Male
9,"RIDA FAUZIA QINVI, S.Sos., M.Han",N,Perempuan,PRINGSEWU,Partai Demokrat,Demokrat,Lampung I,Lampung,Female
10,DEDE SAMSUL ARIPIN,N,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Lampung I,Lampung,Male
1,MARWAN CIK ASAN,Y,Laki-Laki,KOTA DEPOK,Partai Demokrat,Demokrat,Lampung II,Lampung,Male
2,"Dr. Ir. ATTE SUGANDI, MM. MH.",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Lampung II,Lampung,Male
3,"ADE REZA MEUTIA, S.Tr.Keb",N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Lampung II,Lampung,Female
4,ILHAM MENDROFA,N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Lampung II,Lampung,Male
5,"WASITO, S.Pd.M.Pd",N,Laki-Laki,TULANG BAWANG,Partai Demokrat,Demokrat,Lampung II,Lampung,Male
6,ARI SANTI,N,Perempuan,KOTA TANGERANG,Partai Demokrat,Demokrat,Lampung II,Lampung,Female
7,"EFRAN YUNIARTO, SH MKn",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Lampung II,Lampung,Male
8,ERICK PESONA NUGRAHA,N,Laki-Laki,KOTA TANGERANG,Partai Demokrat,Demokrat,Lampung II,Lampung,Male
9,NOERLITASARI,N,Perempuan,BOGOR,Partai Demokrat,Demokrat,Lampung II,Lampung,Female
10,SITI RAHMAWATI,N,Perempuan,BOGOR,Partai Demokrat,Demokrat,Lampung II,Lampung,Female
1,"HUSNIZAR HOOD, S.IP",N,Laki-Laki,KOTA TANJUNGPINANG,Partai Demokrat,Demokrat,Kepulauan Riau,Kepulauan Riau,Male
2,MAYJEN TNI PURN. H. MOCHAMAD NASIR,N,Laki-Laki,KOTA BANDUNG,Partai Demokrat,Demokrat,Kepulauan Riau,Kepulauan Riau,Male
3,Dra. AIDA ZULIKA NASUTION ISMET,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Kepulauan Riau,Kepulauan Riau,Female
4,"Dr. HJ. SUSILAWATI, M.Ed",N,Perempuan,BINTAN,Partai Demokrat,Demokrat,Kepulauan Riau,Kepulauan Riau,Female
1,EKO WIJAYA,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Bangka Belitung,Bangka Belitung,Male
2,Ir. ENDANG KUSUMAWATY,N,Perempuan,KOTA BANDUNG,Partai Demokrat,Demokrat,Bangka Belitung,Bangka Belitung,Female
3,"DR. Ir. H. KMS DANIEL, M.M",N,Laki-Laki,BANGKA,Partai Demokrat,Demokrat,Bangka Belitung,Bangka Belitung,Male
1,"H. AGUNG BUDI SANTOSO, SH., MM.",Y,Laki-Laki,KOTA DEPOK,Partai Demokrat,Demokrat,Jawa Barat I,Jawa Barat,Male
2,RICKY ACHMAD SOEBAGDJA,N,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Jawa Barat I,Jawa Barat,Male
3,"DINI ANGGRAENI, SE",N,Perempuan,KOTA DEPOK,Partai Demokrat,Demokrat,Jawa Barat I,Jawa Barat,Female
4,CHAIRUL YAQIN HIDAYAT,N,Laki-Laki,KOTA BANDUNG,Partai Demokrat,Demokrat,Jawa Barat I,Jawa Barat,Male
5,SILVARIYADI RAHMAN,N,Laki-Laki,KOTA BANDUNG,Partai Demokrat,Demokrat,Jawa Barat I,Jawa Barat,Male
6,"RR. DWI ASIANTI WISNUWARDHANI, SH",N,Perempuan,KOTA DEPOK,Partai Demokrat,Demokrat,Jawa Barat I,Jawa Barat,Female
7,TUTI PUSPOWATI,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat I,Jawa Barat,Female
1,"DEDE YUSUF MACAN EFFENDI, ST.M.I.Pol",Y,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Male
2,ASTARI ASLAM,N,Perempuan,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Female
3,DAKA PURUMAS,N,Laki-Laki,KOTA BANDUNG,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Male
4,"LUTFIDA ADLIANA, SE",N,Perempuan,BANDUNG,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Female
5,"ANTONI GIRSANG, SE.",N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Male
6,Dra. ERNA WISMAYA,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Female
7,ENTIN SUPRIATIN,N,Perempuan,BANDUNG,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Female
8,"Ir. M. ADAMSYAH WH, M, Si",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Male
9,AHMAD BALYA,N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat II,Jawa Barat,Male
1,"Dr. H.SJARIFUDDIN HASAN, SE, MM, MBA",Y,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Male
2,WAWAN SETIAWAN SH.,N,Laki-Laki,CIANJUR,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Male
3,SRI HIDAYATI,N,Perempuan,KOTA DEPOK,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Female
4,"H. HEDI PERMADI BOY, SE, MM, Mec",N,Laki-Laki,CIANJUR,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Male
5,"BOBBY BERNARD BATUBARA, ST, MBA",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Male
6,dr. HJ DINA HARIJANTO M,N,Perempuan,JAKARTA PUSAT,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Female
7,"BARICK AHMAD SETIAWAN, , S.Si., M.A.B.",N,Laki-Laki,KOTA BANDUNG,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Male
8,"Drs. MAMAN HERMAN, M.Si",N,Laki-Laki,KOTA BOGOR,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Male
9,DINA AMALIA H,N,Perempuan,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Barat III,Jawa Barat,Female
1,"H. MOHAMAD MURAZ, SH, MM",N,Laki-Laki,KOTA SUKABUMI,Partai Demokrat,Demokrat,Jawa Barat IV,Jawa Barat,Male
2,"EUIS WIDANINGSIH, SE, MM",N,Perempuan,SUKABUMI,Partai Demokrat,Demokrat,Jawa Barat IV,Jawa Barat,Female
3,"BUDI MUNAWAR KHUTOMI, S.Pd.I",N,Laki-Laki,SUKABUMI,Partai Demokrat,Demokrat,Jawa Barat IV,Jawa Barat,Male
4,"KUSWARA, SH",N,Laki-Laki,SUKABUMI,Partai Demokrat,Demokrat,Jawa Barat IV,Jawa Barat,Male
5,"HAMKA HALKAM, SE., MBA",N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Barat IV,Jawa Barat,Male
6,Dra. DIAN ROSANA,N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Barat IV,Jawa Barat,Female
1,"H. ANTON SUKARTONO SURATTO, M. Si",Y,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Male
2,"H. MAX SOPACUA, SE, M.Sc",N,Laki-Laki,KOTA BOGOR,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Male
3,"R. RORO TRI PONNINGSIH, SS",N,Perempuan,BOGOR,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Female
4,FERDINAND HUTAHAEAN,N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Male
5,RYAN SYARIEF,N,Laki-Laki,BOGOR,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Male
6,"DR. Hj. RATNASARI AZAHARI, MPA",N,Perempuan,KOTA BOGOR,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Female
7,IRWAN SUHANTO,N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Male
8,SRI SUGIANTI,N,Perempuan,JAKARTA BARAT,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Female
9,"Dr. Ir. R. RUDY IRAWAN, MM",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat V,Jawa Barat,Male
1,Ir. R.Y.B KADARISMAN,N,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Barat VI,Jawa Barat,Male
2,"H.M. ROSYID HIDAYAT, IR",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat VI,Jawa Barat,Male
3,dr. SYAHNIDAR HELVIANI,N,Perempuan,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Barat VI,Jawa Barat,Female
4,"Dr. E.B.SINAGA, MM, Ph.D",N,Laki-Laki,KOTA BANDUNG,Partai Demokrat,Demokrat,Jawa Barat VI,Jawa Barat,Male
5,"Ir. M. VICTOR MANURUNG, M.Sc",N,Laki-Laki,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat VI,Jawa Barat,Male
6,"RITA AGUSTIN, SE",N,Perempuan,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Barat VI,Jawa Barat,Female
1,"Hj. VERA FEBYANTHY, M.Si",N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Female
2,NURCAHYO ANGGORO JATI,N,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Male
3,"Ir. H. HARI KARTANA, MM., Ph.D., D.Sc.",Y,Laki-Laki,JAKARTA TIMUR,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Male
4,"DR. H. R.A. MUNAWAR FUAD, M.Ag.",N,Laki-Laki,KOTA DEPOK,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Male
5,"BAYU IRAWAN, S.Sos",N,Laki-Laki,KARAWANG,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Male
6,HJ. UMI HARYANI,N,Perempuan,JAKARTA UTARA,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Female
7,"ROMI OKTAVIANSYAH, SE",N,Laki-Laki,BEKASI,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Male
8,"Ir. JOEROY, SH., MM., MH.",N,Laki-Laki,JAKARTA UTARA,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Male
9,ENJI SWASTIKA PUTRI,N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Female
10,KRISNA BAYU,N,Laki-Laki,KOTA TANGERANG,Partai Demokrat,Demokrat,Jawa Barat VII,Jawa Barat,Male
1,"DR. Ir. E.HERMAN KHAERON, M.Si",Y,Laki-Laki,KOTA BEKASI,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Male
2,"ANIS KHOIRUNNISA, S.Th.I",N,Perempuan,INDRAMAYU,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Female
3,"EKKY BAHTIAR, SE",N,Laki-Laki,CIREBON,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Male
4,"DHIANA ANWAR, SH",N,Perempuan,JAKARTA SELATAN,Partai Demokrat,Demokrat,Jawa Barat VIII,Jawa Barat,Female
