NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
2,"ANDREAS VINSENSIUS MARIA INTAMA, MM",N,Laki-Laki,BEKASI,Partai Solidaritas Indonesia,PSI,Sulawesi Utara,Sulawesi Utara,Male
3,"ALLAN ZEFO UMBOH, SS, S.Pd",N,Laki-Laki,KOTA BITUNG,Partai Solidaritas Indonesia,PSI,Sulawesi Utara,Sulawesi Utara,Male
4,STEPHANIE SACHARISSA KHOSUMA,N,Perempuan,KOTA MANADO,Partai Solidaritas Indonesia,PSI,Sulawesi Utara,Sulawesi Utara,Female
5,"DENNI JOHNLY KARUNDENG, M. Pd.K",N,Laki-Laki,JAKARTA UTARA,Partai Solidaritas Indonesia,PSI,Sulawesi Utara,Sulawesi Utara,Male
6,ANISA PRASOJO,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sulawesi Utara,Sulawesi Utara,Female
1,YUSUF LAKASENG,N,Laki-Laki,KOTA PALU,Partai Solidaritas Indonesia,PSI,Sulawesi Tengah,Sulawesi Tengah,Male
2,ZULKIFLI NIODE,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sulawesi Tengah,Sulawesi Tengah,Male
3,WIRDA,N,Perempuan,KOTA PALU,Partai Solidaritas Indonesia,PSI,Sulawesi Tengah,Sulawesi Tengah,Female
4,ASGAR L MALONDA,N,Laki-Laki,DONGGALA,Partai Solidaritas Indonesia,PSI,Sulawesi Tengah,Sulawesi Tengah,Male
5,MEGAWATI,N,Perempuan,KOTA PALU,Partai Solidaritas Indonesia,PSI,Sulawesi Tengah,Sulawesi Tengah,Female
6,ANASTASYE FAUZIA,N,Perempuan,KOTA PALU,Partai Solidaritas Indonesia,PSI,Sulawesi Tengah,Sulawesi Tengah,Female
7,ANDIKA,N,Laki-Laki,KOTA PALU,Partai Solidaritas Indonesia,PSI,Sulawesi Tengah,Sulawesi Tengah,Male
1,ANDI SAIFUL HAQ,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan I,Sulawesi Selatan,Male
2,CIT CHANDRA WOEN,N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan I,Sulawesi Selatan,Male
3,JADE THAMRIN,N,Perempuan,KOTA MAKASSAR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan I,Sulawesi Selatan,Female
4,CHENDRY KUSMANA,N,Laki-Laki,KOTA BOGOR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan I,Sulawesi Selatan,Male
5,"ANDI PATIWIRI DJABIR, SE",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan I,Sulawesi Selatan,Male
6,DEWI MULIANA,N,Perempuan,KOTA MAKASSAR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan I,Sulawesi Selatan,Female
7,UMY ASYIATUN KHADIJAH,N,Perempuan,KOTA MAKASSAR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan I,Sulawesi Selatan,Female
8,ADHE KURNIAWAN,N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan I,Sulawesi Selatan,Male
1,"NURHASAN, SHI",N,Laki-Laki,JAKARTA PUSAT,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Male
2,"MARWAN, ST.MSc.IAI",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Male
3,RAFIKA AGUSTINA,N,Perempuan,KOTA MAKASSAR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Female
4,AIRYN EKI SHANDY,N,Perempuan,KOTA PARE PARE,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Female
5,ASRIANTI JAMAL,N,Perempuan,BONE,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Female
6,ANNISA MEYLIANA DEWI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Female
7,ZAINAL ARIFIN R,N,Laki-Laki,KOTA MAKASSAR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Male
8,GITA PRILLICIA,N,Perempuan,BOGOR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Female
9,ZAHRA NABIHA,N,Perempuan,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan II,Sulawesi Selatan,Female
1,RIZAL CALVARY MARIMBO,N,Laki-Laki,KOTA TANGERANG,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan III,Sulawesi Selatan,Male
2,"MOSES PADSING LIMBONGAN, SS",N,Laki-Laki,JAKARTA UTARA,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan III,Sulawesi Selatan,Male
3,AZHIMA QADRIYAH S. ANDI,N,Perempuan,KOTA MAKASSAR,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan III,Sulawesi Selatan,Female
4,"RONEY SAGALA, S.H M.M",N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan III,Sulawesi Selatan,Male
5,"Ir. MAMING LETTO, MM, IPP",N,Laki-Laki,ENREKANG,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan III,Sulawesi Selatan,Male
6,NAHAROH,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan III,Sulawesi Selatan,Female
7,DIANDA PUSPITA,N,Perempuan,KOTA TANGERANG,Partai Solidaritas Indonesia,PSI,Sulawesi Selatan III,Sulawesi Selatan,Female
1,"SILVERIUS OSCAR UNGGUL, SP",N,Laki-Laki,KOTA BOGOR,Partai Solidaritas Indonesia,PSI,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,"Ir. ANDRIAS HANS, S.Th",N,Laki-Laki,KOTA BANDUNG,Partai Solidaritas Indonesia,PSI,Sulawesi Tenggara,Sulawesi Tenggara,Male
3,SANIATI POKA,N,Perempuan,MUNA,Partai Solidaritas Indonesia,PSI,Sulawesi Tenggara,Sulawesi Tenggara,Female
4,LA DJADI SIHARIS,N,Laki-Laki,KOTA KENDARI,Partai Solidaritas Indonesia,PSI,Sulawesi Tenggara,Sulawesi Tenggara,Male
5,UCILLIA AYUNI MUSAKKIR,N,Perempuan,KONAWE,Partai Solidaritas Indonesia,PSI,Sulawesi Tenggara,Sulawesi Tenggara,Female
6,"NASARUDDIN SAHABA, SE, M.Si",N,Laki-Laki,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Sulawesi Tenggara,Sulawesi Tenggara,Male
1,JUSUF A. LAKORO,N,Laki-Laki,KOTA GORONTALO,Partai Solidaritas Indonesia,PSI,Gorontalo,Gorontalo,Male
2,"SRI INDRIANI SULEMAN, S.Sos",N,Perempuan,PAHUWATO,Partai Solidaritas Indonesia,PSI,Gorontalo,Gorontalo,Female
3,M REZA HUSAIN,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Gorontalo,Gorontalo,Male
1,"TRI FRIDA SURYATI, MSi",N,Perempuan,MAMUJU,Partai Solidaritas Indonesia,PSI,Sulawesi Barat,Sulawesi Barat,Female
2,ANGGITA WINDIANA SARI,N,Perempuan,KOTA DEPOK,Partai Solidaritas Indonesia,PSI,Sulawesi Barat,Sulawesi Barat,Female
3,AYU RIANTI RACHMAN,N,Perempuan,JAKARTA UTARA,Partai Solidaritas Indonesia,PSI,Sulawesi Barat,Sulawesi Barat,Female
4,ADINDA SORAYA ALIFYA,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Sulawesi Barat,Sulawesi Barat,Female
1,ANDY ERIC MANUHUTU,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Maluku,Maluku,Male
2,JERRY FERNANDO SITUMEANG,N,Laki-Laki,KOTA AMBON,Partai Solidaritas Indonesia,PSI,Maluku,Maluku,Male
3,AMELIA ULFAH ARINDA,N,Perempuan,KOTA BEKASI,Partai Solidaritas Indonesia,PSI,Maluku,Maluku,Female
4,GITHA YULIA EKA P,N,Perempuan,KOTA TANGERANG SELATAN,Partai Solidaritas Indonesia,PSI,Maluku,Maluku,Female
1,"NURSINA BASAHONA, S.Pi",N,Perempuan,KEPULAUAN SULA,Partai Solidaritas Indonesia,PSI,Maluku Utara,Maluku Utara,Female
2,SUSIYANTI ISKANDAR,N,Perempuan,KOTA TIDORE KEPULAUAN,Partai Solidaritas Indonesia,PSI,Maluku Utara,Maluku Utara,Female
3,HARENTIA PUSPA DEWI,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Maluku Utara,Maluku Utara,Female
1,SAYID FADHAL ALHAMID,N,Laki-Laki,KAIMANA,Partai Solidaritas Indonesia,PSI,Papua,Papua,Male
2,"MERIAN TODING, SE",N,Perempuan,KOTA JAYAPURA,Partai Solidaritas Indonesia,PSI,Papua,Papua,Female
3,"ZONGGONAO A, M.Si",N,Laki-Laki,NABIRE,Partai Solidaritas Indonesia,PSI,Papua,Papua,Male
4,LAMBINGGEN GWIJANGGE,N,Laki-Laki,NDUGA,Partai Solidaritas Indonesia,PSI,Papua,Papua,Male
5,LIA NATALIA,N,Perempuan,JAKARTA TIMUR,Partai Solidaritas Indonesia,PSI,Papua,Papua,Female
6,ELFINUS OMALENG,N,Laki-Laki,MIMIKA,Partai Solidaritas Indonesia,PSI,Papua,Papua,Male
7,SITI HARDIANTI SIRY,N,Perempuan,KOTA JAYAPURA,Partai Solidaritas Indonesia,PSI,Papua,Papua,Female
8,"MAXYE RIDO AULELE, SE",N,Laki-Laki,KOTA JAYAPURA,Partai Solidaritas Indonesia,PSI,Papua,Papua,Male
9,AMOYE PEKEI,N,Laki-Laki,JAYAPURA,Partai Solidaritas Indonesia,PSI,Papua,Papua,Male
10,ASANI ENGGALIM,N,Laki-Laki,JAYAPURA,Partai Solidaritas Indonesia,PSI,Papua,Papua,Male
1,LUDIA ESTHER MENTANSAN,N,Perempuan,RAJA AMPAT,Partai Solidaritas Indonesia,PSI,Papua Barat,Papua Barat,Female
2,RIZA VILLANO SATRIA PUTRA,N,Laki-Laki,JAKARTA SELATAN,Partai Solidaritas Indonesia,PSI,Papua Barat,Papua Barat,Male
3,EBERT IMMANUEL TULLE,N,Laki-Laki,MALANG,Partai Solidaritas Indonesia,PSI,Papua Barat,Papua Barat,Male
1,"HAPOSAN SAHALA RAJA SINAGA, S.H., M.H.",N,Laki-Laki,JAKARTA BARAT,Partai Solidaritas Indonesia,PSI,Kalimantan Utara,Kalimantan Utara,Male
2,MACHLON MANASYE,N,Laki-Laki,MALINAU,Partai Solidaritas Indonesia,PSI,Kalimantan Utara,Kalimantan Utara,Male
3,"MARI AGUSTINI IBEN, ST",N,Perempuan,KOTA TARAKAN,Partai Solidaritas Indonesia,PSI,Kalimantan Utara,Kalimantan Utara,Female
