NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,PANGERAN KHAIRUL SALEH,N,Laki-Laki,BANJAR,Partai Amanat Nasional,PAN,Kalimantan Selatan I,Kalimantan Selatan,Male
2,"HJ. LENI RAHAYU, SE.",N,Perempuan,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Kalimantan Selatan I,Kalimantan Selatan,Female
3,HABIB HASYIM ARSAL ALHABSI,N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Kalimantan Selatan I,Kalimantan Selatan,Male
4,JAHRATUN NISYA,N,Perempuan,KOTA BANJARMASIN,Partai Amanat Nasional,PAN,Kalimantan Selatan I,Kalimantan Selatan,Female
5,"H. ANSARI, SE",N,Laki-Laki,KOTA BANJARMASIN,Partai Amanat Nasional,PAN,Kalimantan Selatan I,Kalimantan Selatan,Male
6,H. NUR RAHMAN,N,Laki-Laki,KOTA BANJARMASIN,Partai Amanat Nasional,PAN,Kalimantan Selatan I,Kalimantan Selatan,Male
1,H. MUHIDIN,N,Laki-Laki,KOTA BANJARMASIN,Partai Amanat Nasional,PAN,Kalimantan Selatan II,Kalimantan Selatan,Male
2,"ZAIFUL ASWAT, SH., M.Kn",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Kalimantan Selatan II,Kalimantan Selatan,Male
3,"Hj. ANN FAUZIA RENNY, SE",N,Perempuan,KOTA BANJARMASIN,Partai Amanat Nasional,PAN,Kalimantan Selatan II,Kalimantan Selatan,Female
4,"IDA RAYANTINI. A, SE",N,Perempuan,KOTA BANJARBARU,Partai Amanat Nasional,PAN,Kalimantan Selatan II,Kalimantan Selatan,Female
5,A.R. REZEKIAN NOOR,N,Laki-Laki,KOTA BANJARMASIN,Partai Amanat Nasional,PAN,Kalimantan Selatan II,Kalimantan Selatan,Male
1,"NOR BAITI ISRAN NOOR, SH",N,Perempuan,KOTA SAMARINDA,Partai Amanat Nasional,PAN,Kalimantan Timur,Kalimantan Timur,Female
2,"H. MUHAMMAD DARLIS, S. Hut., M.Si",N,Laki-Laki,KOTA SAMARINDA,Partai Amanat Nasional,PAN,Kalimantan Timur,Kalimantan Timur,Male
3,"H. ERWIN IZHARUDDIN, SE",N,Laki-Laki,JAKARTA BARAT,Partai Amanat Nasional,PAN,Kalimantan Timur,Kalimantan Timur,Male
4,YUSI ANANDA,N,Laki-Laki,KOTA SAMARINDA,Partai Amanat Nasional,PAN,Kalimantan Timur,Kalimantan Timur,Male
5,"Ir. ELVYANI NH. GAFFAR, M.Si",N,Perempuan,KOTA SAMARINDA,Partai Amanat Nasional,PAN,Kalimantan Timur,Kalimantan Timur,Female
6,MUSYAHRIM,N,Laki-Laki,KOTA SAMARINDA,Partai Amanat Nasional,PAN,Kalimantan Timur,Kalimantan Timur,Male
7,Dra. AJI NURUL FARISYAH NATA,N,Perempuan,CIANJUR,Partai Amanat Nasional,PAN,Kalimantan Timur,Kalimantan Timur,Female
8,MUHAMMAD ASSAGAF,N,Laki-Laki,KOTA SAMARINDA,Partai Amanat Nasional,PAN,Kalimantan Timur,Kalimantan Timur,Male
1,DEDDY SETIAWAN R.DOLOT,N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Sulawesi Utara,Sulawesi Utara,Male
2,BARA KRISHNA HASIBUAN,Y,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sulawesi Utara,Sulawesi Utara,Male
3,NAJMAH ARSYAD,N,Perempuan,MINAHASA,Partai Amanat Nasional,PAN,Sulawesi Utara,Sulawesi Utara,Female
4,dr. MAKMUN DJAAFARA,N,Laki-Laki,KOTA MANADO,Partai Amanat Nasional,PAN,Sulawesi Utara,Sulawesi Utara,Male
5,IKHWANUL AULIA,N,Laki-Laki,KARAWANG,Partai Amanat Nasional,PAN,Sulawesi Utara,Sulawesi Utara,Male
6,AMALIA RAMADHAN S. LANDJAR,N,Perempuan,BOLAANG MONGONDOW TIMUR,Partai Amanat Nasional,PAN,Sulawesi Utara,Sulawesi Utara,Female
1,"SARIFUDDIN SUDING, SH., MH",N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sulawesi Tengah,Sulawesi Tengah,Male
2,DELLIA WIHELMINA,N,Perempuan,KOTA PALU,Partai Amanat Nasional,PAN,Sulawesi Tengah,Sulawesi Tengah,Female
3,"Ir. H. BURHANUDDIN LAMADJIDO, MSF",N,Laki-Laki,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Sulawesi Tengah,Sulawesi Tengah,Male
4,"Ir. ZAINAL ABIDIN DG.PASAU, MH",N,Laki-Laki,KOTA PALU,Partai Amanat Nasional,PAN,Sulawesi Tengah,Sulawesi Tengah,Male
5,SUTITIEN MALEWA,N,Perempuan,KOTA PALU,Partai Amanat Nasional,PAN,Sulawesi Tengah,Sulawesi Tengah,Female
6,"IRVAN DJ NOUK, SP",N,Laki-Laki,KOTA PALU,Partai Amanat Nasional,PAN,Sulawesi Tengah,Sulawesi Tengah,Male
7,Dra. Hj. ANNEKE AGUSTINA,N,Perempuan,KOTA PALU,Partai Amanat Nasional,PAN,Sulawesi Tengah,Sulawesi Tengah,Female
1,"Drs. H. ASHABUL KAHFI, M.Ag",N,Laki-Laki,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan I,Sulawesi Selatan,Male
2,"MUKHTAR TOMPO, S.Psi.",N,Laki-Laki,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan I,Sulawesi Selatan,Male
3,"A. SRI WAHYUNI ASTI, S.Pd ., M.Pd",N,Perempuan,GOWA,Partai Amanat Nasional,PAN,Sulawesi Selatan I,Sulawesi Selatan,Female
4,Drs. SATUHANG DG. SE'RE,N,Laki-Laki,GOWA,Partai Amanat Nasional,PAN,Sulawesi Selatan I,Sulawesi Selatan,Male
5,"M. IRWAN ZULFIKAR, MBA",Y,Laki-Laki,JAKARTA BARAT,Partai Amanat Nasional,PAN,Sulawesi Selatan I,Sulawesi Selatan,Male
6,Dra. HARLINA ARIFIN,N,Perempuan,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan I,Sulawesi Selatan,Female
7,"JABAL NATSIR, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Sulawesi Selatan I,Sulawesi Selatan,Male
8,"PUTRI UTAMI MUIS, S.Farm., Apt",N,Perempuan,TAKALAR,Partai Amanat Nasional,PAN,Sulawesi Selatan I,Sulawesi Selatan,Female
1,Hj. ANDI YULIANI PARIS,Y,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Female
2,"Hj. SUHARTINA BOHARI, SE",N,Perempuan,MAROS,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Female
3,"Dr. Ir. H. ABD. AZIZ QAHHAR MUDZAKKAR, M.Si",N,Laki-Laki,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Male
4,ABDUL WARIS,N,Laki-Laki,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Male
5,"dr. H. RIZALUL UMAR, SpB, MARS",N,Laki-Laki,BONE,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Male
6,ANDI DIANA ROSE DARWIS,N,Perempuan,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Female
7,"Drs. H. MUCHTAR AMMA, MM",N,Laki-Laki,JAKARTA UTARA,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Male
8,"A. MAHYANTO MAZDA, SH., MH",N,Laki-Laki,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Male
9,"Dra. BAUMASITA, MH",N,Perempuan,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Sulawesi Selatan II,Sulawesi Selatan,Female
1,"H.A.JAMALUDDIN JAFAR, SE.MM",N,Laki-Laki,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan III,Sulawesi Selatan,Male
2,"AMRAN, SE",Y,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sulawesi Selatan III,Sulawesi Selatan,Male
3,Hj. HADRAH SAID,N,Perempuan,SIDENRENG RAPPANG,Partai Amanat Nasional,PAN,Sulawesi Selatan III,Sulawesi Selatan,Female
4,"Ir. H. BUHARI KAHAR MUZAKKAR, MM",N,Laki-Laki,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan III,Sulawesi Selatan,Male
5,MITRA FAKHRUDDIN MB,N,Laki-Laki,KOTA MAKASSAR,Partai Amanat Nasional,PAN,Sulawesi Selatan III,Sulawesi Selatan,Male
6,BURDA ULFY,N,Perempuan,JAKARTA BARAT,Partai Amanat Nasional,PAN,Sulawesi Selatan III,Sulawesi Selatan,Female
7,SANTIKA SORAYA,N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sulawesi Selatan III,Sulawesi Selatan,Female
1,"FACHRY PAHLEVI KONGGOASA, SE",N,Laki-Laki,KONAWE,Partai Amanat Nasional,PAN,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,"ARBAB PAPROEKA, SH",N,Laki-Laki,BOGOR,Partai Amanat Nasional,PAN,Sulawesi Tenggara,Sulawesi Tenggara,Male
3,"WA ODE NUR ZAINAB, SH",N,Perempuan,KOTA BANDUNG,Partai Amanat Nasional,PAN,Sulawesi Tenggara,Sulawesi Tenggara,Female
4,"AL QADRI ARIEF, SH",N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Sulawesi Tenggara,Sulawesi Tenggara,Male
5,"JAORANA AMIRUDDIN, SP, MSi",N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Sulawesi Tenggara,Sulawesi Tenggara,Female
6,PROF. Dr. H. DJAALI,N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Sulawesi Tenggara,Sulawesi Tenggara,Male
1,H. ZAINUDDIN HASAN,N,Laki-Laki,GORONTALO,Partai Amanat Nasional,PAN,Gorontalo,Gorontalo,Male
2,"HJ. SUMARNI ANTULE, S.Sos",N,Perempuan,GORONTALO,Partai Amanat Nasional,PAN,Gorontalo,Gorontalo,Female
3,"ABD. RAHMAN ADAM, SE",N,Laki-Laki,KOTA GORONTALO,Partai Amanat Nasional,PAN,Gorontalo,Gorontalo,Male
1,MUHAMMAD ASRI ANAS,N,Laki-Laki,KOTA DEPOK,Partai Amanat Nasional,PAN,Sulawesi Barat,Sulawesi Barat,Male
2,HERNAWATI DARLIS,N,Perempuan,MAMUJU,Partai Amanat Nasional,PAN,Sulawesi Barat,Sulawesi Barat,Female
3,MUHAIMIN FAISAL,N,Laki-Laki,MAMUJU,Partai Amanat Nasional,PAN,Sulawesi Barat,Sulawesi Barat,Male
4,"JULIANTI NOOR, SE",N,Perempuan,KOTA TANGERANG SELATAN,Partai Amanat Nasional,PAN,Sulawesi Barat,Sulawesi Barat,Female
1,ABDUL MUTTALIB TUANAYA,N,Laki-Laki,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Maluku,Maluku,Male
2,"JULIUS R. LATUMAERISSA, SE",N,Laki-Laki,SIDOARJO,Partai Amanat Nasional,PAN,Maluku,Maluku,Male
3,RENI ROSYIDA,N,Perempuan,JAKARTA BARAT,Partai Amanat Nasional,PAN,Maluku,Maluku,Female
4,RAHMI,N,Perempuan,JAKARTA TIMUR,Partai Amanat Nasional,PAN,Maluku,Maluku,Female
1,MOHAMMAD JUFRI,N,Laki-Laki,KOTA TERNATE,Partai Amanat Nasional,PAN,Maluku Utara,Maluku Utara,Male
2,ANSAR UMASANGADJI,N,Laki-Laki,KOTA TERNATE,Partai Amanat Nasional,PAN,Maluku Utara,Maluku Utara,Male
3,RAMLA ISKANDAR ALAM,N,Perempuan,KOTA TERNATE,Partai Amanat Nasional,PAN,Maluku Utara,Maluku Utara,Female
1,JOHN SIFFY MIRIN,Y,Laki-Laki,JAYAPURA,Partai Amanat Nasional,PAN,Papua,Papua,Male
2,MESAKH MIRIN,N,Laki-Laki,YAHUKIMO,Partai Amanat Nasional,PAN,Papua,Papua,Male
3,EKA ZUHRIAH,N,Perempuan,MIMIKA,Partai Amanat Nasional,PAN,Papua,Papua,Female
4,"STENLY PURARO, SE. M.Si",N,Laki-Laki,JAYAPURA,Partai Amanat Nasional,PAN,Papua,Papua,Male
5,"AMOS YIKWA, Sp.M.Si",N,Laki-Laki,TOLIKARA,Partai Amanat Nasional,PAN,Papua,Papua,Male
6,"ISEBETH KOGOYA, S.PAK. MM",N,Perempuan,KOTA JAYAPURA,Partai Amanat Nasional,PAN,Papua,Papua,Female
7,PAULUS UBRUNGGE,N,Laki-Laki,NDUGA,Partai Amanat Nasional,PAN,Papua,Papua,Male
8,"WEMBI MISIKMBO, ST",N,Laki-Laki,PUNCAK,Partai Amanat Nasional,PAN,Papua,Papua,Male
9,"KRISTINA MARIATI ANWAGI KURIK, SE",N,Perempuan,MERAUKE,Partai Amanat Nasional,PAN,Papua,Papua,Female
10,JOHNNY WONDA,N,Laki-Laki,JAYAPURA,Partai Amanat Nasional,PAN,Papua,Papua,Male
1,"dr. ROSALINE IRENE RUMASEUW, M.Kes",N,Perempuan,JAKARTA SELATAN,Partai Amanat Nasional,PAN,Papua Barat,Papua Barat,Female
2,"ISHAK MANDACAN, SH",N,Laki-Laki,MANOKWARI,Partai Amanat Nasional,PAN,Papua Barat,Papua Barat,Male
3,FREDRIK RONALDO YESNATH,N,Laki-Laki,TAMBRAUW,Partai Amanat Nasional,PAN,Papua Barat,Papua Barat,Male
1,H.ANANG DACHLAN DJAUHARI,N,Laki-Laki,BULUNGAN,Partai Amanat Nasional,PAN,Kalimantan Utara,Kalimantan Utara,Male
2,"ELITA KARLINA, S.Th.I",N,Perempuan,SUKABUMI,Partai Amanat Nasional,PAN,Kalimantan Utara,Kalimantan Utara,Female
3,"H. JAMALUDDIN JAFAR, SH., MH",N,Laki-Laki,JAKARTA PUSAT,Partai Amanat Nasional,PAN,Kalimantan Utara,Kalimantan Utara,Male
