NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
6,"NAWANG WIJAYATI, S.H.",N,Perempuan,KOTA BANJARMASIN,Partai Golongan Karya,Golkar,Kalimantan Selatan I,Kalimantan Selatan,Female
1,"H. HASNURYADI SULAIMAN, M.A.B.",Y,Laki-Laki,KOTA BANJARMASIN,Partai Golongan Karya,Golkar,Kalimantan Selatan II,Kalimantan Selatan,Male
2,"HJ. SYARIFAH SANTIYANSYAH, S.H.",N,Perempuan,TANAH BUMBU,Partai Golongan Karya,Golkar,Kalimantan Selatan II,Kalimantan Selatan,Female
3,"Dr. H. BARDIYANSYAH, M.M.",N,Laki-Laki,KOTA BANJARMASIN,Partai Golongan Karya,Golkar,Kalimantan Selatan II,Kalimantan Selatan,Male
4,"MERY ROSIANTI, S.H",N,Perempuan,KOTA BANJARMASIN,Partai Golongan Karya,Golkar,Kalimantan Selatan II,Kalimantan Selatan,Female
5,NASIB ALAMSYAH,N,Laki-Laki,KOTA BANJARBARU,Partai Golongan Karya,Golkar,Kalimantan Selatan II,Kalimantan Selatan,Male
1,"Dr. Ir. HETIFAH SJAIFUDIAN, MPP",Y,Perempuan,KOTA BANDUNG,Partai Golongan Karya,Golkar,Kalimantan Timur,Kalimantan Timur,Female
2,M. ARIEF PAHLEVI PANGERANG,N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Kalimantan Timur,Kalimantan Timur,Male
3,"DACHLIA HARAHAP, S.H",N,Perempuan,PENAJAM PASER UTARA,Partai Golongan Karya,Golkar,Kalimantan Timur,Kalimantan Timur,Female
4,"RUDY MAS'UD, S.E",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Timur,Kalimantan Timur,Male
5,"DEWI SARTIKA, S.H., M.H",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Timur,Kalimantan Timur,Female
6,"DAHRI YASIN, S.H., M.H",N,Laki-Laki,KOTA SAMARINDA,Partai Golongan Karya,Golkar,Kalimantan Timur,Kalimantan Timur,Male
7,"Ir. ADI DARMA, M.Si",N,Laki-Laki,KOTA BONTANG,Partai Golongan Karya,Golkar,Kalimantan Timur,Kalimantan Timur,Male
8,"Dra. RINA LADEN, M.M",N,Perempuan,KOTA SAMARINDA,Partai Golongan Karya,Golkar,Kalimantan Timur,Kalimantan Timur,Female
1,DR. JERRY SAMBUAGA,N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sulawesi Utara,Sulawesi Utara,Male
2,"IMELDA DIANA RONDONUWU, S.E., M.Si",N,Perempuan,JAKARTA BARAT,Partai Golongan Karya,Golkar,Sulawesi Utara,Sulawesi Utara,Female
3,"Ir. MARHANY VICTOR POLY PUA, M.A",N,Laki-Laki,KOTA MANADO,Partai Golongan Karya,Golkar,Sulawesi Utara,Sulawesi Utara,Male
4,ADRIAN JOPIE PARUNTU,N,Laki-Laki,MINAHASA SELATAN,Partai Golongan Karya,Golkar,Sulawesi Utara,Sulawesi Utara,Male
5,Drs. Hi. DJELANTIK MOKODOMPIT,N,Laki-Laki,KOTA KOTAMOBAGU,Partai Golongan Karya,Golkar,Sulawesi Utara,Sulawesi Utara,Male
6,Dra. HERMIN RIRISWATI,N,Perempuan,KEPULAUAN SANGIHE,Partai Golongan Karya,Golkar,Sulawesi Utara,Sulawesi Utara,Female
1,H. MUHIDIN MOHAMMAD SAID,Y,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sulawesi Tengah,Sulawesi Tengah,Male
2,"NURMAWATI DEWI BANTILAN, S.E., M.H.",N,Perempuan,SIGI,Partai Golongan Karya,Golkar,Sulawesi Tengah,Sulawesi Tengah,Female
3,"SUKRISNANTO SETJOADI, M.A., Sc.",N,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Sulawesi Tengah,Sulawesi Tengah,Male
4,WISNU WAHYUDIN PETTALOLO,N,Laki-Laki,JAKARTA UTARA,Partai Golongan Karya,Golkar,Sulawesi Tengah,Sulawesi Tengah,Male
5,FRANSISCA RISTRIA JAYA,N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Sulawesi Tengah,Sulawesi Tengah,Female
6,"AGUSTINA HAYATI DUPA MELAHA, S.T.",N,Perempuan,KOTA MAKASSAR,Partai Golongan Karya,Golkar,Sulawesi Tengah,Sulawesi Tengah,Female
7,"SUPRIANUS KANDOLIA, S.H",N,Laki-Laki,KOTA PALU,Partai Golongan Karya,Golkar,Sulawesi Tengah,Sulawesi Tengah,Male
1,"Drs. HAMKA B. KADY, M.S.",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sulawesi Selatan I,Sulawesi Selatan,Male
2,"ERNAWATI TAHANG, S.E",N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Sulawesi Selatan I,Sulawesi Selatan,Female
3,HAKIM KAMARUDDIN,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sulawesi Selatan I,Sulawesi Selatan,Male
4,ST. DIZA RASYID ALI,N,Perempuan,KOTA MAKASSAR,Partai Golongan Karya,Golkar,Sulawesi Selatan I,Sulawesi Selatan,Female
5,MOESTAPA MR,N,Laki-Laki,JAKARTA UTARA,Partai Golongan Karya,Golkar,Sulawesi Selatan I,Sulawesi Selatan,Male
6,"Dr.dr. ULLA NUCHRAWATY, M.M.",N,Perempuan,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Sulawesi Selatan I,Sulawesi Selatan,Female
7,HOIST ZULKARNAIN BACHTIAR,N,Laki-Laki,KOTA MAKASSAR,Partai Golongan Karya,Golkar,Sulawesi Selatan I,Sulawesi Selatan,Male
8,MUHAMMAD RISMAN PASIGAI,N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sulawesi Selatan I,Sulawesi Selatan,Male
1,"H. ANDI RIO IDRIS PADJALANGI, S.H., M.Kn.",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Male
2,"H.A.NURSYAM HALID, S.Si",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Male
3,"HJ ERNA RASYID TAUFAN, S.E., M.Pd",N,Perempuan,KOTA PARE PARE,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Female
4,"SYAMSUL BACHRI, M.Sc.",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Male
5,"MUH YASIR, S.E., M.M",N,Laki-Laki,JAKARTA UTARA,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Male
6,HJ. RISMAYANI,N,Perempuan,PANGKAJENE DAN KEPULAUAN,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Female
7,"SUPRIANSA, S.H., M.H",N,Laki-Laki,KOTA MAKASSAR,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Male
8,"ILHAM NOER PUTRI, S.H",N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Female
9,"YASIR MACHMUD, S.E",N,Laki-Laki,BONE,Partai Golongan Karya,Golkar,Sulawesi Selatan II,Sulawesi Selatan,Male
1,"drg. HJ. ANDI FAUZIAH PUJIWATIE HATTA, S.K.G.",Y,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Sulawesi Selatan III,Sulawesi Selatan,Female
2,Ir. ABDILLAH NATSIR,N,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Sulawesi Selatan III,Sulawesi Selatan,Male
3,Dra. ANDI ASTUTY ATTAS,N,Perempuan,KOTA MAKASSAR,Partai Golongan Karya,Golkar,Sulawesi Selatan III,Sulawesi Selatan,Female
4,"EMIR BARAMULI, M.B.A",N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sulawesi Selatan III,Sulawesi Selatan,Male
5,"HASRUL, S.E",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sulawesi Selatan III,Sulawesi Selatan,Male
6,"ALBERTIEN ENANG PIRADE, S.E., M.Sc",N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Sulawesi Selatan III,Sulawesi Selatan,Female
7,"MUHAMMAD FAUZI, S.E",N,Laki-Laki,LUWU UTARA,Partai Golongan Karya,Golkar,Sulawesi Selatan III,Sulawesi Selatan,Male
1,"Ir. RIDWAN, BAE",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,AMIN NGABALIN,N,Laki-Laki,MANOKWARI,Partai Golongan Karya,Golkar,Sulawesi Tenggara,Sulawesi Tenggara,Male
3,"YULIANA, S.E., M.Si",N,Perempuan,KOTA KENDARI,Partai Golongan Karya,Golkar,Sulawesi Tenggara,Sulawesi Tenggara,Female
4,"ABDUL RAHMAN FARISI, S.E., M.S.E.",N,Laki-Laki,KOTA MAKASSAR,Partai Golongan Karya,Golkar,Sulawesi Tenggara,Sulawesi Tenggara,Male
5,"FARID BAKRI, S.Psi.",N,Laki-Laki,BOMBANA,Partai Golongan Karya,Golkar,Sulawesi Tenggara,Sulawesi Tenggara,Male
6,"LENI ANDRIANI, B.Bus., M.Com",N,Perempuan,JAKARTA UTARA,Partai Golongan Karya,Golkar,Sulawesi Tenggara,Sulawesi Tenggara,Female
1,Drs. H. ROEM KONO,Y,Laki-Laki,JAKARTA BARAT,Partai Golongan Karya,Golkar,Gorontalo,Gorontalo,Male
2,"Dra. HJ. IDAH SYAHIDAH RUSLI HABIBIE, M.H",N,Perempuan,KOTA GORONTALO,Partai Golongan Karya,Golkar,Gorontalo,Gorontalo,Female
3,Ir. ETHON PARMAN LIHAWA,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Gorontalo,Gorontalo,Male
1,"Drs. H. IBNU MUNZIR, M.AP",Y,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Sulawesi Barat,Sulawesi Barat,Male
2,FAJRIANA FATNA. FS,N,Perempuan,KOTA MAKASSAR,Partai Golongan Karya,Golkar,Sulawesi Barat,Sulawesi Barat,Female
3,IMELDA LILIANA,N,Perempuan,KOTA PALU,Partai Golongan Karya,Golkar,Sulawesi Barat,Sulawesi Barat,Female
4,"ARSAD IDRUS, S.Sos",N,Laki-Laki,MAMUJU TENGAH,Partai Golongan Karya,Golkar,Sulawesi Barat,Sulawesi Barat,Male
1,"EDISON BETAUBUN, S.H., M,H.",Y,Laki-Laki,KOTA BEKASI,Partai Golongan Karya,Golkar,Maluku,Maluku,Male
2,RAYMOND C. SYAUTA,N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Maluku,Maluku,Male
3,"MARLEEN.J PETTA, S.H",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Maluku,Maluku,Female
4,"VIDIA MAYASARI, B.Sc.",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Maluku,Maluku,Female
1,ALIEN MUS,N,Perempuan,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Maluku Utara,Maluku Utara,Female
2,"HASANUDDIN MOCHDAR, S.H., Sp.N",N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Maluku Utara,Maluku Utara,Male
3,"Dr. SAIFUL BAHRI RURAY, S.H., M.Si.",Y,Laki-Laki,KOTA TERNATE,Partai Golongan Karya,Golkar,Maluku Utara,Maluku Utara,Male
1,"PASKALIS KOSSAY, S.Pd., M.M",N,Laki-Laki,KOTA JAYAPURA,Partai Golongan Karya,Golkar,Papua,Papua,Male
2,"TRIFENA M TINAL, B.Sc",N,Perempuan,MIMIKA,Partai Golongan Karya,Golkar,Papua,Papua,Female
3,"ELION NUMBERI, S.Th.",Y,Laki-Laki,KOTA JAYAPURA,Partai Golongan Karya,Golkar,Papua,Papua,Male
4,"SYAHMUD BASRI NGABALIN, S.T",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Papua,Papua,Male
5,S. ADOLF. T. P. SIBURIAN,N,Laki-Laki,KOTA JAYAPURA,Partai Golongan Karya,Golkar,Papua,Papua,Male
6,Ir. TUTIK KOESMINING,N,Perempuan,KOTA JAYAPURA,Partai Golongan Karya,Golkar,Papua,Papua,Female
7,"AZIS SAMUAL, S.Sos., M.Si",N,Laki-Laki,BOGOR,Partai Golongan Karya,Golkar,Papua,Papua,Male
8,H.M. RUDY JUNDANI,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Papua,Papua,Male
9,"Dra. HULDA IDA IMBIRI, M.M",N,Perempuan,SUPIORI,Partai Golongan Karya,Golkar,Papua,Papua,Female
10,"YAKOBUS JAGONG, S.T.P",N,Laki-Laki,BOGOR,Partai Golongan Karya,Golkar,Papua,Papua,Male
1,"ROBERT J. KARDINAL, S.AB",Y,Laki-Laki,JAKARTA UTARA,Partai Golongan Karya,Golkar,Papua Barat,Papua Barat,Male
2,"ORIGENES NAUW, S.Pd",N,Laki-Laki,KOTA SORONG,Partai Golongan Karya,Golkar,Papua Barat,Papua Barat,Male
3,"EMY MARIYATI, S.H",N,Perempuan,KOTA KEDIRI,Partai Golongan Karya,Golkar,Papua Barat,Papua Barat,Female
1,"H. M. ARSYAD THALIB, S.E., M.Si",N,Laki-Laki,NUNUKAN,Partai Golongan Karya,Golkar,Kalimantan Utara,Kalimantan Utara,Male
2,"KUNTOMO JENAWI, S.E., M.M.",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Kalimantan Utara,Kalimantan Utara,Male
3,"AMIRAH KACA, S.T., M.P.A.",N,Perempuan,KOTA BANDUNG,Partai Golongan Karya,Golkar,Kalimantan Utara,Kalimantan Utara,Female
1,"Ir. H. S.W. YUDHA, M.Sc.",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Jawa Timur IX,Jawa Timur,Male
2,"Dra. HJ. HAENY RELAWATI R.W, M.Si.",N,Perempuan,TUBAN,Partai Golongan Karya,Golkar,Jawa Timur IX,Jawa Timur,Female
3,"GUNAWAN HIDAYAT, S.T., M.T.",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur IX,Jawa Timur,Male
4,"Ir. RUSNILAWATI, M.M",N,Perempuan,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur IX,Jawa Timur,Female
5,"HEPPY DWI BAYU WAHONO, S.I.P",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur IX,Jawa Timur,Male
6,JOKO PURWANTO,N,Laki-Laki,BOJONEGORO,Partai Golongan Karya,Golkar,Jawa Timur IX,Jawa Timur,Male
1,PRIHADI SANTOSO,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur X,Jawa Timur,Male
2,Ir. EDDY KUNTADI,N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur X,Jawa Timur,Male
3,"NURNAVIA MALIK ARROSYIDAH, S.H",N,Perempuan,BOGOR,Partai Golongan Karya,Golkar,Jawa Timur X,Jawa Timur,Female
4,"AHMAD LABIB, S.H.I., M.H.",N,Laki-Laki,GRESIK,Partai Golongan Karya,Golkar,Jawa Timur X,Jawa Timur,Male
5,ABD HAFID BASO,N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Jawa Timur X,Jawa Timur,Male
6,"DYAH RORO ESTI W.P, B.A., M.Sc",N,Perempuan,KOTA TANGERANG SELATAN,Partai Golongan Karya,Golkar,Jawa Timur X,Jawa Timur,Female
1,H. ZAINUDIN AMALI,Y,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur XI,Jawa Timur,Male
2,"ARMAN AMIR, S.E",N,Laki-Laki,JAKARTA SELATAN,Partai Golongan Karya,Golkar,Jawa Timur XI,Jawa Timur,Male
3,"MUAYYANAH, S.Pd.I",N,Perempuan,SUMENEP,Partai Golongan Karya,Golkar,Jawa Timur XI,Jawa Timur,Female
4,"RIYONO ASNAN, S.E., M.Si",N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur XI,Jawa Timur,Male
5,"ACHMAD SUHAWI, S.T., M.Si",N,Laki-Laki,JAKARTA PUSAT,Partai Golongan Karya,Golkar,Jawa Timur XI,Jawa Timur,Male
6,"RACHMA ERNA WATI, S.Sos",N,Perempuan,SIDOARJO,Partai Golongan Karya,Golkar,Jawa Timur XI,Jawa Timur,Female
7,MUHAMMAD ALI RIDHA,N,Laki-Laki,JAKARTA TIMUR,Partai Golongan Karya,Golkar,Jawa Timur XI,Jawa Timur,Male
8,HOIRUN NISAK,N,Perempuan,SAMPANG,Partai Golongan Karya,Golkar,Jawa Timur XI,Jawa Timur,Female
