NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,"RIZKA AMALIA R NATAKUSUMAH, BA.Sociology",N,Perempuan,JAKARTA BARAT,Partai NasDem,NasDem,Banten I,Banten,Female
2,ADE WAHYU MULKI,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Banten I,Banten,Male
3,"YUDHISTIRA FIRMANSYAH, SH",N,Laki-Laki,PANDEGLANG,Partai NasDem,NasDem,Banten I,Banten,Male
4,MERRY MEILINDA,N,Perempuan,JAKARTA TIMUR,Partai NasDem,NasDem,Banten I,Banten,Female
5,"ASEP AWALUDIN, SE",N,Laki-Laki,BANDUNG,Partai NasDem,NasDem,Banten I,Banten,Male
6,"TUSNU ROCHMAT, SH",N,Laki-Laki,LEBAK,Partai NasDem,NasDem,Banten I,Banten,Male
1,"Drs. H. MAMAT RAHAYU ABDULLAH, MM",N,Laki-Laki,KOTA SERANG,Partai NasDem,NasDem,Banten II,Banten,Male
2,RANTA SOEHARTA,N,Laki-Laki,KOTA SERANG,Partai NasDem,NasDem,Banten II,Banten,Male
3,INTAN AZIZAH,N,Perempuan,JAKARTA PUSAT,Partai NasDem,NasDem,Banten II,Banten,Female
4,H. WAHYUDIN DJAHIDI,N,Laki-Laki,KOTA SERANG,Partai NasDem,NasDem,Banten II,Banten,Male
5,RISYA AZZAHRA RAHIMAH NATAKUSUMAH,N,Perempuan,JAKARTA BARAT,Partai NasDem,NasDem,Banten II,Banten,Female
6,"H. IIM HUJAEMI, SE",N,Laki-Laki,KOTA SERANG,Partai NasDem,NasDem,Banten II,Banten,Male
1,"DR. H. WAWAN IRIAWAN, SH, MH",N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Banten III,Banten,Male
2,SAHAT SILABAN,Y,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Banten III,Banten,Male
3,ZURAIDA,N,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Banten III,Banten,Female
4,"YUDI FRIANTO, SH",N,Laki-Laki,TANGERANG,Partai NasDem,NasDem,Banten III,Banten,Male
5,"ADE MUHAMAD NUR, SH. MH",N,Laki-Laki,KOTA BEKASI,Partai NasDem,NasDem,Banten III,Banten,Male
6,SUSY SUDARTI KADIMAN,N,Perempuan,TANGERANG,Partai NasDem,NasDem,Banten III,Banten,Female
7,IR.H. UCOK BINANGA NASUTION,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Banten III,Banten,Male
8,"Ir. JUSUF MONGAN, M.Si",N,Laki-Laki,TANGERANG,Partai NasDem,NasDem,Banten III,Banten,Male
9,"DISNA RIANTINA, SH., MH.",N,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Banten III,Banten,Female
10,Drs. BENYAMIN KALALO,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Banten III,Banten,Male
1,IDA BAGUS OKA GUNASTAWA,N,Laki-Laki,KOTA DENPASAR,Partai NasDem,NasDem,Bali,Bali,Male
2,"DR.. RUFINUS H. HUTAURUK, S.H., M.M., M.H.",N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Bali,Bali,Male
3,NI LUH PUTU ARY PERTAMI DJELANTIK,N,Perempuan,BADUNG,Partai NasDem,NasDem,Bali,Bali,Female
4,"PUTU INDRA LESMANA, ST",N,Laki-Laki,BADUNG,Partai NasDem,NasDem,Bali,Bali,Male
5,DRS. I NYOMAN SUTRISNO,N,Laki-Laki,BADUNG,Partai NasDem,NasDem,Bali,Bali,Male
6,"TJOK ISTRI NGURAH ROOSANY, SE, M.Agb",N,Perempuan,KOTA DENPASAR,Partai NasDem,NasDem,Bali,Bali,Female
7,"Ir. WAYAN SUARJA AGUNG R, M.M",N,Laki-Laki,JAKARTA BARAT,Partai NasDem,NasDem,Bali,Bali,Male
8,I MADE SURYA ARCANA,N,Laki-Laki,BULELENG,Partai NasDem,NasDem,Bali,Bali,Male
9,"NI WAYAN ANIK SATRIA DEWI, S.T.P",N,Perempuan,KLUNGKUNG,Partai NasDem,NasDem,Bali,Bali,Female
1,HJ. SYAMSIAH,N,Perempuan,KOTA MATARAM,Partai NasDem,NasDem,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
2,"Drs. H. SYAFRUDIN, H.M, NUR",N,Laki-Laki,BIMA,Partai NasDem,NasDem,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,"Drs. A. KAMIL RAZAK, S.H., M.H",N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
1,"DR. KURTUBI, SE.,MSp.,MSc",Y,Laki-Laki,JAKARTA TIMUR,Partai NasDem,NasDem,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
2,"H. MUH. AMIN,SH.,M.SI.",N,Laki-Laki,KOTA MATARAM,Partai NasDem,NasDem,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,MAHMUDAH,N,Perempuan,KOTA MATARAM,Partai NasDem,NasDem,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
4,INORDA SOFIEHARA,N,Perempuan,KOTA MATARAM,Partai NasDem,NasDem,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
5,"LALU .M. SUHERMAN HIDAYAT, SH",N,Laki-Laki,KOTA MATARAM,Partai NasDem,NasDem,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
6,"DRS. TJOKORDA SUTHENDRA RAI, MM.",N,Laki-Laki,KOTA MATARAM,Partai NasDem,NasDem,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
7,"BAIQ FARIDA ARYANI W, SE",N,Perempuan,BEKASI,Partai NasDem,NasDem,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
8,"M. SYAMSUL LUTHFI, S.E",N,Laki-Laki,LOMBOK TIMUR,Partai NasDem,NasDem,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
1,"JOHNNY G PLATE, SE",Y,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,BLASIN KRISTOFORUS,N,Laki-Laki,KOTA KUPANG,Partai NasDem,NasDem,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,JULIE SUTRISNO,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,"DRS ALEXANDER ENA, M.SI",N,Laki-Laki,KOTA KUPANG,Partai NasDem,NasDem,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,"EDUARDUS HENA, SE.,M.Si",N,Laki-Laki,KOTA DEPOK,Partai NasDem,NasDem,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
6,NURUL ALMY HAFILD,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
1,Y. JACKI ULY,Y,Laki-Laki,KOTA KUPANG,Partai NasDem,NasDem,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,"dr. STEFANI TANNUR, S.Ked",N,Perempuan,BELU,Partai NasDem,NasDem,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
3,"UMBU AMAR BALLA NGGIKU, S.P",N,Laki-Laki,SUMBA TIMUR,Partai NasDem,NasDem,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
4,"VIKTOR LERIK, SE",N,Laki-Laki,KOTA KUPANG,Partai NasDem,NasDem,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
5,"ALFRIDUS BRIA SERAN, ST",N,Laki-Laki,KOTA KUPANG,Partai NasDem,NasDem,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
6,"RATU NGADU BONU WULLA, ST",N,Perempuan,SUMBA BARAT DAYA,Partai NasDem,NasDem,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
7,"KRISTIANA MUKI, S.Pd, M.Si",N,Perempuan,TIMOR TENGAH UTARA,Partai NasDem,NasDem,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
1,"SYARIF ABDULLAH ALKADRIE, SH., MH",Y,Laki-Laki,KOTA PONTIANAK,Partai NasDem,NasDem,Kalimantan Barat I,Kalimantan Barat,Male
2,"KRISTOPORUS POPO, Spd",N,Laki-Laki,KETAPANG,Partai NasDem,NasDem,Kalimantan Barat I,Kalimantan Barat,Male
3,"SITI SUNARTY, SE",N,Perempuan,KAYONG UTARA,Partai NasDem,NasDem,Kalimantan Barat I,Kalimantan Barat,Female
4,Ir. ANDREAS ACUI SIMANJAYA,N,Laki-Laki,KOTA PONTIANAK,Partai NasDem,NasDem,Kalimantan Barat I,Kalimantan Barat,Male
5,"Dr. HASAN KARMAN, S.H., M.M",N,Laki-Laki,JAKARTA UTARA,Partai NasDem,NasDem,Kalimantan Barat I,Kalimantan Barat,Male
6,"YULIA, SE, MM",N,Perempuan,KOTA PONTIANAK,Partai NasDem,NasDem,Kalimantan Barat I,Kalimantan Barat,Female
7,Ir. JAKIUS SINYOR,N,Laki-Laki,KOTA PONTIANAK,Partai NasDem,NasDem,Kalimantan Barat I,Kalimantan Barat,Male
8,"INDRI OKTARIANA, SE",N,Perempuan,KOTA SINGKAWANG,Partai NasDem,NasDem,Kalimantan Barat I,Kalimantan Barat,Female
1,"YESSY MELANIA, SE",N,Perempuan,MELAWI,Partai NasDem,NasDem,Kalimantan Barat II,Kalimantan Barat,Female
2,Drs. ABANG TAMBUL HUSIN,N,Laki-Laki,KOTA PONTIANAK,Partai NasDem,NasDem,Kalimantan Barat II,Kalimantan Barat,Male
3,"LUSIANA, S.Ft",N,Perempuan,KOTA TANGERANG,Partai NasDem,NasDem,Kalimantan Barat II,Kalimantan Barat,Female
4,"MUHAMMAD MOCHLIS, S.H.",N,Laki-Laki,KOTA PONTIANAK,Partai NasDem,NasDem,Kalimantan Barat II,Kalimantan Barat,Male
1,"H. HAMDHANI, S.IP, M.Sos",Y,Laki-Laki,KOTAWARINGIN BARAT,Partai NasDem,NasDem,Kalimantan Tengah,Kalimantan Tengah,Male
2,"DR. H. UJANG ISKANDAR, ST, MSI",N,Laki-Laki,KOTAWARINGIN BARAT,Partai NasDem,NasDem,Kalimantan Tengah,Kalimantan Tengah,Male
3,"ARY EGAHNI, SH",N,Perempuan,KAPUAS,Partai NasDem,NasDem,Kalimantan Tengah,Kalimantan Tengah,Female
4,MUTIARA USOP,N,Perempuan,KOTA PALANGKARAYA,Partai NasDem,NasDem,Kalimantan Tengah,Kalimantan Tengah,Female
5,SEDHA TAN MINGGARA,N,Laki-Laki,JAKARTA BARAT,Partai NasDem,NasDem,Kalimantan Tengah,Kalimantan Tengah,Male
6,"Drs. DURING K. TOEMON, MM",N,Laki-Laki,KOTA PALANGKARAYA,Partai NasDem,NasDem,Kalimantan Tengah,Kalimantan Tengah,Male
1,"GUNTUR PERWIRA, SE.H",N,Laki-Laki,KOTA BANJARMASIN,Partai NasDem,NasDem,Kalimantan Selatan I,Kalimantan Selatan,Male
2,"GUSTI ROSALINA INDAH, SE",N,Perempuan,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Kalimantan Selatan I,Kalimantan Selatan,Female
3,"DESSY MAULIDA WARDANI, SH.",N,Perempuan,KOTA BANJARMASIN,Partai NasDem,NasDem,Kalimantan Selatan I,Kalimantan Selatan,Female
4,"ARBIANSYAH, H",N,Laki-Laki,BANJAR,Partai NasDem,NasDem,Kalimantan Selatan I,Kalimantan Selatan,Male
5,"ZAINAL ABIDIN, S.Sos.",N,Laki-Laki,HULU SUNGAI SELATAN,Partai NasDem,NasDem,Kalimantan Selatan I,Kalimantan Selatan,Male
6,RISCA DAMAYANTI,N,Perempuan,KOTA BANJARMASIN,Partai NasDem,NasDem,Kalimantan Selatan I,Kalimantan Selatan,Female
1,"Drs. H. SJACHRANI MATAJA, M.M., M.B.A",N,Laki-Laki,KOTA BANJARBARU,Partai NasDem,NasDem,Kalimantan Selatan II,Kalimantan Selatan,Male
2,H. ANASI,N,Laki-Laki,TANAH LAUT,Partai NasDem,NasDem,Kalimantan Selatan II,Kalimantan Selatan,Male
3,RATIH IKA SUSILO,N,Perempuan,KOTA BANJARBARU,Partai NasDem,NasDem,Kalimantan Selatan II,Kalimantan Selatan,Female
4,WINARDI SETHIONO,N,Laki-Laki,KOTA BANJARMASIN,Partai NasDem,NasDem,Kalimantan Selatan II,Kalimantan Selatan,Male
5,YENNY FRIDA LUNTUNGAN,N,Perempuan,KOTA BANJARMASIN,Partai NasDem,NasDem,Kalimantan Selatan II,Kalimantan Selatan,Female
1,"Prof. Dr. AWANG FAROEK ISHAK, M.M.",N,Laki-Laki,KOTA SAMARINDA,Partai NasDem,NasDem,Kalimantan Timur,Kalimantan Timur,Male
2,"IR BAMBANG SUSILO, MM",N,Laki-Laki,KOTA SAMARINDA,Partai NasDem,NasDem,Kalimantan Timur,Kalimantan Timur,Male
3,ANASTASIA RINDAWATI,N,Perempuan,KOTA SAMARINDA,Partai NasDem,NasDem,Kalimantan Timur,Kalimantan Timur,Female
4,"dr. ANDI SOFYAN HASDAM, Sp.S",N,Laki-Laki,JAKARTA PUSAT,Partai NasDem,NasDem,Kalimantan Timur,Kalimantan Timur,Male
5,FIKA YULIANA,N,Perempuan,BERAU,Partai NasDem,NasDem,Kalimantan Timur,Kalimantan Timur,Female
6,"YUNUS NUSI, SE",N,Laki-Laki,KOTA SAMARINDA,Partai NasDem,NasDem,Kalimantan Timur,Kalimantan Timur,Male
7,"DYAH PERWITASARI PURWANTININGSIH, S.P",N,Perempuan,KOTA SAMARINDA,Partai NasDem,NasDem,Kalimantan Timur,Kalimantan Timur,Female
8,HARBIANSYAH HANAFIAH,N,Laki-Laki,KOTA SAMARINDA,Partai NasDem,NasDem,Kalimantan Timur,Kalimantan Timur,Male
1,"Dr. BENNY JOZUA MAMOTO, M.Si",N,Laki-Laki,JAKARTA UTARA,Partai NasDem,NasDem,Sulawesi Utara,Sulawesi Utara,Male
2,"HILLARY BRIGITTA LASUT, SH",N,Perempuan,JAKARTA BARAT,Partai NasDem,NasDem,Sulawesi Utara,Sulawesi Utara,Female
3,FARIDA HANDAYANI,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Sulawesi Utara,Sulawesi Utara,Female
4,"EMMANUEL JOSAFAT TULAR, S.IP, M.Si",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Sulawesi Utara,Sulawesi Utara,Male
5,"FELLY ESTELITA RUNTUWENE, SE.",N,Perempuan,JAKARTA PUSAT,Partai NasDem,NasDem,Sulawesi Utara,Sulawesi Utara,Female
6,"KAMRAN MUCHTAR PODOMI, S.T",N,Laki-Laki,KOTA KOTAMOBAGU,Partai NasDem,NasDem,Sulawesi Utara,Sulawesi Utara,Male
1,AHMAD HI ALI,Y,Laki-Laki,KOTA PALU,Partai NasDem,NasDem,Sulawesi Tengah,Sulawesi Tengah,Male
2,RUSDY MASTURA,N,Laki-Laki,KOTA PALU,Partai NasDem,NasDem,Sulawesi Tengah,Sulawesi Tengah,Male
3,"HJ. HABSA YANTI PONULELE, ST., M.Si",N,Perempuan,KOTA PALU,Partai NasDem,NasDem,Sulawesi Tengah,Sulawesi Tengah,Female
4,"DR.IR.HJ.FATIMAH AHMAD,M.SI",N,Perempuan,KOTA BANJARBARU,Partai NasDem,NasDem,Sulawesi Tengah,Sulawesi Tengah,Female
5,I GUSTI PUTU ARTHA,N,Laki-Laki,KOTA DENPASAR,Partai NasDem,NasDem,Sulawesi Tengah,Sulawesi Tengah,Male
6,"H. TIRTHA LAMADJIDO, S.H., M.KN.",N,Perempuan,KOTA PALU,Partai NasDem,NasDem,Sulawesi Tengah,Sulawesi Tengah,Female
7,Ir. MOH. AMIN,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai NasDem,NasDem,Sulawesi Tengah,Sulawesi Tengah,Male
1,"HJ. TENRI OLLE YASIN LIMPO, S.H., M.SI",N,Perempuan,KOTA MAKASSAR,Partai NasDem,NasDem,Sulawesi Selatan I,Sulawesi Selatan,Female
2,AURA AULIA IMANDARA,N,Perempuan,KOTA MAKASSAR,Partai NasDem,NasDem,Sulawesi Selatan I,Sulawesi Selatan,Female
3,IR. RAYMOND ARDAN ARFANDY,N,Laki-Laki,KOTA MAKASSAR,Partai NasDem,NasDem,Sulawesi Selatan I,Sulawesi Selatan,Male
4,"HJ. HAMSIAH IKSAN, SE.",N,Perempuan,JENEPONTO,Partai NasDem,NasDem,Sulawesi Selatan I,Sulawesi Selatan,Female
5,INDIRA CHUNDA THITA.S.SE.MM,N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Sulawesi Selatan I,Sulawesi Selatan,Female
6,TAUFIQQUL HIDAYAT A,N,Laki-Laki,KOTA MAKASSAR,Partai NasDem,NasDem,Sulawesi Selatan I,Sulawesi Selatan,Male
7,YUSUF PONGSAPAN,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Sulawesi Selatan I,Sulawesi Selatan,Male
8,MUHAMMAD RAPSEL ALI,N,Laki-Laki,KEPULAUAN SELAYAR,Partai NasDem,NasDem,Sulawesi Selatan I,Sulawesi Selatan,Male
1,"Drs. AKBAR FAIZAL, M.Si.",Y,Laki-Laki,JAKARTA TIMUR,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Male
2,"IR LUTFI HALIDE, MP",N,Laki-Laki,KOTA MAKASSAR,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Male
3,"DRG. HJ. HASNAH SYAM, MARS",N,Perempuan,BARRU,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Female
4,"DR. Ir. ACHMAD FAISAL ANDI SAPADA, SE. MM",N,Laki-Laki,KOTA PARE PARE,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Male
5,"DR. SYAHRUL YASIN LIMPO, S.H., M.SI., M.H",N,Laki-Laki,KOTA MAKASSAR,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Male
6,"SUKMA NURANI AMPERIA, S.H",N,Perempuan,KOTA MAKASSAR,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Female
7,"HJ SITTI MARYAM, S, Sos, M.Si",N,Perempuan,WAJO,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Female
8,"DR. NASIRUDDIN R, M.PD",N,Laki-Laki,MAROS,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Male
9,"SYAMSUDDIN HB., S.Ag",N,Laki-Laki,MAROS,Partai NasDem,NasDem,Sulawesi Selatan II,Sulawesi Selatan,Male
1,RUSDI MASSE MAPPASESSU,N,Laki-Laki,SIDENRENG RAPPANG,Partai NasDem,NasDem,Sulawesi Selatan III,Sulawesi Selatan,Male
2,MUCHTAR LUTHFI MUTTY,Y,Laki-Laki,LUWU UTARA,Partai NasDem,NasDem,Sulawesi Selatan III,Sulawesi Selatan,Male
3,"HAYARNA HAKIM, S.H, M.Si",N,Perempuan,LUWU,Partai NasDem,NasDem,Sulawesi Selatan III,Sulawesi Selatan,Female
4,dr. ANI NURBANI,N,Perempuan,LUWU TIMUR,Partai NasDem,NasDem,Sulawesi Selatan III,Sulawesi Selatan,Female
5,EVA STEVANY RATABA,N,Perempuan,TORAJA UTARA,Partai NasDem,NasDem,Sulawesi Selatan III,Sulawesi Selatan,Female
6,ANDRI ALIMUDDIN,N,Laki-Laki,KOTA PALOPO,Partai NasDem,NasDem,Sulawesi Selatan III,Sulawesi Selatan,Male
7,AGUSTINI,N,Perempuan,KOTA PALOPO,Partai NasDem,NasDem,Sulawesi Selatan III,Sulawesi Selatan,Female
1,H. M. MALKAN AMIN,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,"Dra. Hj. TINA NUR ALAM, M.M",N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Sulawesi Tenggara,Sulawesi Tenggara,Female
3,Drs. A.R.ALLORANTE,N,Laki-Laki,JAKARTA TIMUR,Partai NasDem,NasDem,Sulawesi Tenggara,Sulawesi Tenggara,Male
4,DRS. H. MUDHAR BINTANG,N,Laki-Laki,KOTA KENDARI,Partai NasDem,NasDem,Sulawesi Tenggara,Sulawesi Tenggara,Male
5,"BOBY ALIMUDDIN, SE",N,Laki-Laki,KOLAKA UTARA,Partai NasDem,NasDem,Sulawesi Tenggara,Sulawesi Tenggara,Male
6,RATU SADJAR,N,Perempuan,KOTA KENDARI,Partai NasDem,NasDem,Sulawesi Tenggara,Sulawesi Tenggara,Female
1,RACHMAD GOBEL,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Gorontalo,Gorontalo,Male
2,"Dr. RUSTAM HS AKILI, S.H., M.H",N,Laki-Laki,GORONTALO,Partai NasDem,NasDem,Gorontalo,Gorontalo,Male
3,"HJ. LOLA JUNUS, S.Mn., M.H",N,Perempuan,KOTA GORONTALO,Partai NasDem,NasDem,Gorontalo,Gorontalo,Female
1,H. ANWAR ADNAN SALEH,N,Laki-Laki,MAMUJU,Partai NasDem,NasDem,Sulawesi Barat,Sulawesi Barat,Male
2,HJ. NURAIDA SUHAENA,N,Perempuan,MAMUJU,Partai NasDem,NasDem,Sulawesi Barat,Sulawesi Barat,Female
3,"RATIH MEGASARI SINGKARRU, MSc",N,Perempuan,JAKARTA SELATAN,Partai NasDem,NasDem,Sulawesi Barat,Sulawesi Barat,Female
4,SALIM S. MENGGA,N,Laki-Laki,POLEWALI MANDAR,Partai NasDem,NasDem,Sulawesi Barat,Sulawesi Barat,Male
1,"ROSITA USMAN, SH, MH",N,Perempuan,KOTA AMBON,Partai NasDem,NasDem,Maluku,Maluku,Female
2,"Ir. ABDULLAH TUASIKAL, M.Si",N,Laki-Laki,MALUKU TENGAH,Partai NasDem,NasDem,Maluku,Maluku,Male
3,"ROOS FELISTAS FAR-FAR, S.H,. M.H",N,Perempuan,KOTA AMBON,Partai NasDem,NasDem,Maluku,Maluku,Female
4,VICTOR ALEXANDER LOUPATTY,N,Laki-Laki,MINAHASA UTARA,Partai NasDem,NasDem,Maluku,Maluku,Male
1,"DR. ACHMAD HATARI, SE.,MSI",Y,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Maluku Utara,Maluku Utara,Male
2,IR. RUSMIN LATARA,N,Laki-Laki,KOTA TERNATE,Partai NasDem,NasDem,Maluku Utara,Maluku Utara,Male
3,"SANDY PATRIANA MAHURA, SH",N,Perempuan,HALMAHERA UTARA,Partai NasDem,NasDem,Maluku Utara,Maluku Utara,Female
1,H. SULAEMAN L. HAMZAH,Y,Laki-Laki,JAYAPURA,Partai NasDem,NasDem,Papua,Papua,Male
2,"DIBEN ELABY, S, Th",N,Laki-Laki,KOTA DEPOK,Partai NasDem,NasDem,Papua,Papua,Male
3,"Dra. IRENE L. SIMANJUNTAK, M.A.",N,Perempuan,JAKARTA TIMUR,Partai NasDem,NasDem,Papua,Papua,Female
4,"ALBERTH YOKU, S.Th",N,Laki-Laki,JAYAPURA,Partai NasDem,NasDem,Papua,Papua,Male
5,ROBERTH ROUW,N,Laki-Laki,JAKARTA SELATAN,Partai NasDem,NasDem,Papua,Papua,Male
6,"INA ELISABETH KOBAK, ST",N,Perempuan,JAYAWIJAYA,Partai NasDem,NasDem,Papua,Papua,Female
7,"Drs. FESTUS SIMBIAK, M.Pd",N,Laki-Laki,KOTA JAYAPURA,Partai NasDem,NasDem,Papua,Papua,Male
8,"RUBEN MAGAI, S.IP",N,Laki-Laki,KOTA JAYAPURA,Partai NasDem,NasDem,Papua,Papua,Male
9,"YONICE FELLE, S, IP",N,Perempuan,KOTA JAYAPURA,Partai NasDem,NasDem,Papua,Papua,Female
10,"SAMUEL TABUNI, SE",N,Laki-Laki,NDUGA,Partai NasDem,NasDem,Papua,Papua,Male
1,RICO SIA,N,Laki-Laki,KOTA SORONG,Partai NasDem,NasDem,Papua Barat,Papua Barat,Male
2,"OBET RUMBRUREN, A.Ma.",N,Laki-Laki,MANOKWARI,Partai NasDem,NasDem,Papua Barat,Papua Barat,Male
3,"ZULHAIDAH KALSUM RENGEN, S.Pd.I",N,Perempuan,FAKFAK,Partai NasDem,NasDem,Papua Barat,Papua Barat,Female
1,dr. ARI YUSNITA,N,Perempuan,KOTA TARAKAN,Partai NasDem,NasDem,Kalimantan Utara,Kalimantan Utara,Female
2,"ARKANATA AKRAM, S.T., B.E. (Hons), MEngSc",N,Laki-Laki,BULUNGAN,Partai NasDem,NasDem,Kalimantan Utara,Kalimantan Utara,Male
3,"RUSTAM, S.T",N,Laki-Laki,NUNUKAN,Partai NasDem,NasDem,Kalimantan Utara,Kalimantan Utara,Male
