NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
1,DRS. IBNU MULTAZAM,Y,Laki-Laki,PONOROGO,Partai Kebangkitan Bangsa,PKB,Jawa Timur VII,Jawa Timur,Male
2,HADIQUN NUHA,N,Laki-Laki,TRENGGALEK,Partai Kebangkitan Bangsa,PKB,Jawa Timur VII,Jawa Timur,Male
3,"NUR IZZA MILLATI, S.Th.I., M.Hum.",N,Perempuan,NGAWI,Partai Kebangkitan Bangsa,PKB,Jawa Timur VII,Jawa Timur,Female
4,"SUKAMDI ARY, S.Pd.",N,Laki-Laki,PONOROGO,Partai Kebangkitan Bangsa,PKB,Jawa Timur VII,Jawa Timur,Male
5,SITI NUR AMINAH,N,Perempuan,NGAWI,Partai Kebangkitan Bangsa,PKB,Jawa Timur VII,Jawa Timur,Female
6,M ANWAR ARIFIN,N,Laki-Laki,NGAWI,Partai Kebangkitan Bangsa,PKB,Jawa Timur VII,Jawa Timur,Male
7,"FADHILA RULIDIYANIE, A.Md.",N,Perempuan,KOTA BEKASI,Partai Kebangkitan Bangsa,PKB,Jawa Timur VII,Jawa Timur,Female
8,"H. ABDUL KOLIK, SE",N,Laki-Laki,SIDOARJO,Partai Kebangkitan Bangsa,PKB,Jawa Timur VII,Jawa Timur,Male
1,ABD MUHAIMIN ISKANDAR,Y,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Male
2,"DR. HM ANWAR RACHMAN, SH, MH,",Y,Laki-Laki,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Male
3,"Dr. LAILATUR ROHMAH, SE. MSi",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Female
4,"SUUD FUADI, M.E.I",N,Laki-Laki,KOTA MALANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Male
5,"DRS. H. A. BUDIONO, M. ED",N,Laki-Laki,NGANJUK,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Male
6,TITIK MASUDAH,N,Perempuan,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Female
7,"ISHFAH ABIDAL AZIZ, SHI",N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Male
8,"ABD. HARIS, S.H.",N,Laki-Laki,KOTA SURABAYA,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Male
9,NUR 'AINUL LAILA,N,Perempuan,KOTA METRO,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Female
10,"H. MUHTAROM, S.Sos",N,Laki-Laki,MADIUN,Partai Kebangkitan Bangsa,PKB,Jawa Timur VIII,Jawa Timur,Male
1,"H. LUKMANUL KHAKIM, M.Si",Y,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Jawa Timur IX,Jawa Timur,Male
2,"HJ RATNA JUWITA SARI, SE.MM",N,Perempuan,TUBAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur IX,Jawa Timur,Female
3,"H. M. SHOLAHUL'AM NOTOBUWONO, SE",N,Laki-Laki,JOMBANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur IX,Jawa Timur,Male
4,"FARIDA HIDAYATI, SH., M.Kn",N,Perempuan,TUBAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur IX,Jawa Timur,Female
5,MOCH. ALY TAUFIQ,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur IX,Jawa Timur,Male
6,SUGENG BAHAGIJO,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur IX,Jawa Timur,Male
1,"H. JAZILUL FAWAID, SQ., MA",Y,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur X,Jawa Timur,Male
2,"H. SALMAN EL FARISIY SYAMLAN, S.H., M.Kn.",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur X,Jawa Timur,Male
3,SYAHRUL ULUM,N,Perempuan,LAMONGAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur X,Jawa Timur,Female
4,SALIM AZHAR,N,Laki-Laki,KOTA SURABAYA,Partai Kebangkitan Bangsa,PKB,Jawa Timur X,Jawa Timur,Male
5,KHODIJAH,N,Perempuan,PANDEGLANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur X,Jawa Timur,Female
6,ZAINUL MUNASICHIN,N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur X,Jawa Timur,Male
1,"H. ZAINI RAHMAN, M.H.",N,Laki-Laki,KOTA DEPOK,Partai Kebangkitan Bangsa,PKB,Jawa Timur XI,Jawa Timur,Male
2,"MUH. UNAIS ALI HISYAM, M. PD.I",Y,Laki-Laki,SUMENEP,Partai Kebangkitan Bangsa,PKB,Jawa Timur XI,Jawa Timur,Male
3,NABILA MONDIR,N,Perempuan,BANGKALAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur XI,Jawa Timur,Female
4,"H. SYAFIUDDIN, S.SOS",N,Laki-Laki,BANGKALAN,Partai Kebangkitan Bangsa,PKB,Jawa Timur XI,Jawa Timur,Male
5,"Dr. MARZUKI, M.Si",N,Laki-Laki,SIDOARJO,Partai Kebangkitan Bangsa,PKB,Jawa Timur XI,Jawa Timur,Male
6,"GINA HANDAYANI, S. Ag.",N,Perempuan,BEKASI,Partai Kebangkitan Bangsa,PKB,Jawa Timur XI,Jawa Timur,Female
7,Ir. H. LUQMAN HAKIM,N,Laki-Laki,SAMPANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur XI,Jawa Timur,Male
8,"RIKA NURLELA, S. Ag.",N,Perempuan,KARAWANG,Partai Kebangkitan Bangsa,PKB,Jawa Timur XI,Jawa Timur,Female
1,Ir. H. THONI FATHONI MUKSON,N,Laki-Laki,PANDEGLANG,Partai Kebangkitan Bangsa,PKB,Banten I,Banten,Male
2,DR. MUHAMMAD IMDADUN RAHMAT,N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Banten I,Banten,Male
3,IIS APRIYANI,N,Perempuan,LEBAK,Partai Kebangkitan Bangsa,PKB,Banten I,Banten,Female
4,ERMA,N,Perempuan,PANDEGLANG,Partai Kebangkitan Bangsa,PKB,Banten I,Banten,Female
5,WAHYU WIDIYA SURYANI NING WALUYO,N,Perempuan,LEBAK,Partai Kebangkitan Bangsa,PKB,Banten I,Banten,Female
6,"GOZALI MUNIR, S.THI",N,Laki-Laki,BOGOR,Partai Kebangkitan Bangsa,PKB,Banten I,Banten,Male
1,WAHYU PAPAT JUNI ROMADONIA,N,Perempuan,KOTA SERANG,Partai Kebangkitan Bangsa,PKB,Banten II,Banten,Female
2,"Ir. SURYADI HENDARMAN, MM",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Banten II,Banten,Male
3,"H. ADE MIFTAH, SE, MM",N,Laki-Laki,KOTA CILEGON,Partai Kebangkitan Bangsa,PKB,Banten II,Banten,Male
4,"AKHMAD ASGHORI, M.Si",N,Laki-Laki,KOTA CILEGON,Partai Kebangkitan Bangsa,PKB,Banten II,Banten,Male
5,"SUGIARTO, SE",N,Laki-Laki,SERANG,Partai Kebangkitan Bangsa,PKB,Banten II,Banten,Male
6,NAGALITA,N,Perempuan,KOTA SERANG,Partai Kebangkitan Bangsa,PKB,Banten II,Banten,Female
1,"Dra. HJ. SITI MASRIFAH, MA",Y,Perempuan,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Female
2,"MOH. RANO ALFATH, S.H., M.H.",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Male
3,"H ABDUL ROJI, S. Sos. MM",N,Laki-Laki,KOTA TANGERANG,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Male
4,WITJAKSONO ABADIMAN S.,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Male
5,MARDA HASTUTI,N,Perempuan,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Female
6,"H. IMADUDIN, MA",N,Laki-Laki,TANGERANG,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Male
7,FAJAR ROSMAN K,N,Laki-Laki,TANGERANG,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Male
8,ZAITUN AWALIAH,N,Perempuan,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Female
9,"RANI RISMAWATI, SE",N,Perempuan,PANDEGLANG,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Female
10,"ARDY SUSANTO, SH",N,Laki-Laki,KOTA TANGERANG,Partai Kebangkitan Bangsa,PKB,Banten III,Banten,Male
1,"ANTONIUS IWAN DWI LAKSONO, SE",N,Laki-Laki,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Male
2,"EKO BUDI CAHYONO, SE.,MM",N,Laki-Laki,KOTA DENPASAR,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Male
3,"NIKEN SEPTIKASARI, S.Sos",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Female
4,"SOESIYANTO, S.Sos",N,Laki-Laki,BANGLI,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Male
5,"SUGIONO, S.Ag.,M.Pd.I",N,Laki-Laki,BADUNG,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Male
6,SITI ULFAH,N,Perempuan,JEMBRANA,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Female
7,"J. WAJAN SUDJANA, ST",N,Laki-Laki,SUMBAWA,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Male
8,ULFA PRADANI PUTRI IMAMI,N,Perempuan,BANYUWANGI,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Female
9,SYAIFUDDIN,N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Bali,Bali,Male
1,"Drs. MUHAMMAD NUR, MH",N,Laki-Laki,KOTA BIMA,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
2,"MUHAMMAD SALEH, ST,MT",N,Laki-Laki,KOTA BIMA,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat I,Nusa Tenggara Barat,Male
3,SITI MARIAM,N,Perempuan,KOTA BIMA,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat I,Nusa Tenggara Barat,Female
1,A. HELMY FAISHAL ZAINI,Y,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
2,DRS. TGH. AHMAD TAQIUDDIN,N,Laki-Laki,LOMBOK TENGAH,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
3,"SYLVIA WIDJAYA, M.SC",N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
4,"TGH. LALU MALA SAR'I, S.AG. LC",N,Laki-Laki,LOMBOK TENGAH,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
5,LALU AKRAM WIRAHADY,N,Laki-Laki,KOTA MATARAM,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
6,SITI NUR AINI,N,Perempuan,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
7,"BAIQ DIAN FEBRIYANTI, S.Sy",N,Perempuan,DEMAK,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat II,Nusa Tenggara Barat,Female
8,"SULHAN, ST",N,Laki-Laki,LOMBOK BARAT,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Barat II,Nusa Tenggara Barat,Male
1,"N. M. DIPO NUSANTARA P. U, SH",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
2,SYAHRULAN PUA SAWA,N,Laki-Laki,KOTA BEKASI,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
3,FLORIDA YOSEFINA NDENA,N,Perempuan,SIKKA,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
4,"ALI ANTONIUS, SH.,MH",N,Laki-Laki,KOTA KUPANG,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
5,MARIA VIVIANY GAUDENS,N,Perempuan,KOTA KUPANG,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur I,Nusa Tenggara Timur,Female
6,HENDRA YUSUF,N,Laki-Laki,KOTA KUPANG,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur I,Nusa Tenggara Timur,Male
1,"EDWARD TANNUR, SH",N,Laki-Laki,TIMOR TENGAH UTARA,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
2,"ALETA KORNELIA BAUN, SH",N,Perempuan,TIMOR TENGAH SELATAN,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
3,"Dr. SOLEMAN LENDE DAPPA, S.Hut, M.Th",N,Laki-Laki,SUMBA BARAT DAYA,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
4,"SELESTINA IMACULATA F. SANBEIN, S.Pd",N,Perempuan,KOTA KUPANG,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
5,"PONCO SULISTYO KONO, SE",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
6,GRACE FROULINE PEQUITA NDOEN,N,Perempuan,KOTA KUPANG,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur II,Nusa Tenggara Timur,Female
7,"DRS. LAMBERTUS L. IBI RITI, MT",N,Laki-Laki,KOTA KUPANG,Partai Kebangkitan Bangsa,PKB,Nusa Tenggara Timur II,Nusa Tenggara Timur,Male
1,DANIEL JOHAN,Y,Laki-Laki,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat I,Kalimantan Barat,Male
2,"RIEFIAN FAJARSYAH, S.M",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat I,Kalimantan Barat,Male
3,Dra. HJ. DEWI MUNAWAR,N,Perempuan,KOTA PONTIANAK,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat I,Kalimantan Barat,Female
4,"MOCHAMAD AKIP, S.H., M.M",N,Laki-Laki,KOTA PONTIANAK,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat I,Kalimantan Barat,Male
5,"MUHAMMAD FAUZIE, S.Sos",N,Laki-Laki,KOTA PONTIANAK,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat I,Kalimantan Barat,Male
6,APRIATI NINGSIH,N,Perempuan,KOTA PONTIANAK,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat I,Kalimantan Barat,Female
7,AGUS HENDRO PRAYITNO,N,Laki-Laki,SINTANG,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat I,Kalimantan Barat,Male
8,"RATNA WULANDARI, S.E., M.E",N,Perempuan,KOTA PONTIANAK,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat I,Kalimantan Barat,Female
1,"ZAINUDIN, S.AG, M.PD",N,Laki-Laki,KAPUAS HULU,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat II,Kalimantan Barat,Male
2,SYAHRONI,N,Laki-Laki,SINTANG,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat II,Kalimantan Barat,Male
3,ROSRIANA,N,Perempuan,SINTANG,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat II,Kalimantan Barat,Female
4,NONI RIANI,N,Perempuan,SINTANG,Partai Kebangkitan Bangsa,PKB,Kalimantan Barat II,Kalimantan Barat,Female
1,"ALI ANSHORI, S. Ag., M.Si",N,Laki-Laki,KOTA SEMARANG,Partai Kebangkitan Bangsa,PKB,Kalimantan Tengah,Kalimantan Tengah,Male
2,"IWAN SETIA PUTRA, S.H",N,Laki-Laki,KOTAWARINGIN TIMUR,Partai Kebangkitan Bangsa,PKB,Kalimantan Tengah,Kalimantan Tengah,Male
3,"SYARIPAH KUMALASARI, S.E",N,Perempuan,KAPUAS,Partai Kebangkitan Bangsa,PKB,Kalimantan Tengah,Kalimantan Tengah,Female
4,DJUNAIDY DRAKEL,N,Laki-Laki,KOTAWARINGIN TIMUR,Partai Kebangkitan Bangsa,PKB,Kalimantan Tengah,Kalimantan Tengah,Male
5,"DIHARYO, S.T, M.T",N,Laki-Laki,PULANG PISAU,Partai Kebangkitan Bangsa,PKB,Kalimantan Tengah,Kalimantan Tengah,Male
6,"HJ. SARIYANI, S.H",N,Perempuan,KOTAWARINGIN TIMUR,Partai Kebangkitan Bangsa,PKB,Kalimantan Tengah,Kalimantan Tengah,Female
1,H. SYAMSUL BAHRI ARDY,N,Laki-Laki,BANJAR,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan I,Kalimantan Selatan,Male
2,"H. A. LATIEF HANAFIAH, M.Sc",Y,Laki-Laki,KOTA BANJARMASIN,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan I,Kalimantan Selatan,Male
3,"LINA ERLIANI, SE",N,Perempuan,BANJAR,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan I,Kalimantan Selatan,Female
4,"DR. H. ZAINUL ARIFIN NOOR, S.E., M.M",Y,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan I,Kalimantan Selatan,Male
5,MUTHMAINNAH,N,Perempuan,KOTA BANJARMASIN,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan I,Kalimantan Selatan,Female
6,"MUHAMMAD IQBAL KHALILURRAHMAN, S.H",N,Laki-Laki,BANJAR,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan I,Kalimantan Selatan,Male
1,dr. H. MUHAMMAD ZAIRULLAH AZHAR,N,Laki-Laki,TANAH BUMBU,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan II,Kalimantan Selatan,Male
2,"HERU WIDODO, S.Psi",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan II,Kalimantan Selatan,Male
3,"ANNISA HIDAYATI, S.H., M.H.",N,Perempuan,KOTA BANJARMASIN,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan II,Kalimantan Selatan,Female
4,"ERNA HERLIANI, S.Pd",N,Perempuan,KOTA BANJARMASIN,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan II,Kalimantan Selatan,Female
5,"DRS. GERILYANSYAH BASRINDU, M.M., PhD",N,Laki-Laki,KOTA BANJARMASIN,Partai Kebangkitan Bangsa,PKB,Kalimantan Selatan II,Kalimantan Selatan,Male
1,"H. KASPUL ANWAR, S.H",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Kalimantan Timur,Kalimantan Timur,Male
2,RINA ZAINUN,N,Perempuan,KOTA SAMARINDA,Partai Kebangkitan Bangsa,PKB,Kalimantan Timur,Kalimantan Timur,Female
3,HABIB YAHYA ACHMAD AL MUHDAR,N,Laki-Laki,KOTA BALIKPAPAN,Partai Kebangkitan Bangsa,PKB,Kalimantan Timur,Kalimantan Timur,Male
4,UNTORO RAJA BULAN,N,Laki-Laki,KOTA SAMARINDA,Partai Kebangkitan Bangsa,PKB,Kalimantan Timur,Kalimantan Timur,Male
5,GUSTI ADI RABIATUL ADAWIAH,N,Perempuan,KOTA SAMARINDA,Partai Kebangkitan Bangsa,PKB,Kalimantan Timur,Kalimantan Timur,Female
6,SUPARMAN,N,Laki-Laki,KOTAWARINGIN TIMUR,Partai Kebangkitan Bangsa,PKB,Kalimantan Timur,Kalimantan Timur,Male
7,"YULIANTY DYAH RAHMAWATY, S.E",N,Perempuan,KOTA SAMARINDA,Partai Kebangkitan Bangsa,PKB,Kalimantan Timur,Kalimantan Timur,Female
8,RIZKI NURDIA ASTUTI,N,Perempuan,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Kalimantan Timur,Kalimantan Timur,Female
1,"DWIGHT GEORGE NAYOAN, S.H",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Sulawesi Utara,Sulawesi Utara,Male
2,ULIL ALBAB,N,Laki-Laki,JEPARA,Partai Kebangkitan Bangsa,PKB,Sulawesi Utara,Sulawesi Utara,Male
3,ANDRIANI WIDYA ASTUTY W,N,Perempuan,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Sulawesi Utara,Sulawesi Utara,Female
4,FERY NURYANTO,N,Laki-Laki,TEGAL,Partai Kebangkitan Bangsa,PKB,Sulawesi Utara,Sulawesi Utara,Male
5,"FINNA LUTVIYANITA, S.PD",N,Perempuan,TULANG BAWANG BARAT,Partai Kebangkitan Bangsa,PKB,Sulawesi Utara,Sulawesi Utara,Female
6,"MOHAMMAD IKHSAN SARUNA, ST",N,Laki-Laki,MUNA,Partai Kebangkitan Bangsa,PKB,Sulawesi Utara,Sulawesi Utara,Male
1,"RISHARYUDI TRIWIBOWO, M.M.",N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Sulawesi Tengah,Sulawesi Tengah,Male
2,JAMIL ACHMAD,N,Laki-Laki,JAKARTA TIMUR,Partai Kebangkitan Bangsa,PKB,Sulawesi Tengah,Sulawesi Tengah,Male
3,"NURIATI LUMBON, SH",N,Perempuan,KOTA PALU,Partai Kebangkitan Bangsa,PKB,Sulawesi Tengah,Sulawesi Tengah,Female
4,"ADRIYANTO, S.E",N,Laki-Laki,JAKARTA SELATAN,Partai Kebangkitan Bangsa,PKB,Sulawesi Tengah,Sulawesi Tengah,Male
5,"AGUSTINUS P. R. LENGKOAN, S.Sos",N,Laki-Laki,POSO,Partai Kebangkitan Bangsa,PKB,Sulawesi Tengah,Sulawesi Tengah,Male
6,RUKMINI PAATA TOHEKE,N,Perempuan,SIGI,Partai Kebangkitan Bangsa,PKB,Sulawesi Tengah,Sulawesi Tengah,Female
7,"ANISSA PUTRI S. BARING, SE",N,Perempuan,BANGGAI,Partai Kebangkitan Bangsa,PKB,Sulawesi Tengah,Sulawesi Tengah,Female
1,"H. HARUNA, M.A., MBA",N,Laki-Laki,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan I,Sulawesi Selatan,Male
2,"Dr. Ir. H. A. ABD. RAHMAN HALID, M.M",N,Laki-Laki,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan I,Sulawesi Selatan,Male
3,"SITTI SYAHRAENI, M.Pd",N,Perempuan,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan I,Sulawesi Selatan,Female
4,"RAMZAH THABRAMAN, S.T., S.H",N,Laki-Laki,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan I,Sulawesi Selatan,Male
5,"Drs. H. BURHANUDDIN BT, M.M",N,Laki-Laki,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan I,Sulawesi Selatan,Male
6,"SURIYANTI R., S.E",N,Perempuan,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan I,Sulawesi Selatan,Female
7,"H. ISNAAD IBRAHIM, S.H",N,Laki-Laki,JENEPONTO,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan I,Sulawesi Selatan,Male
8,NURAENI S BAKRI,N,Perempuan,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan I,Sulawesi Selatan,Female
1,"Drs. H. ANDI MUAWIYAH RAMLY, M. Si",N,Laki-Laki,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Male
2,"ANDI AHMAD PANDITA, S.T",N,Laki-Laki,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Male
3,ANDI TENRI NANGNGA RAHMAN,N,Perempuan,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Female
4,DR. H. ANDI JAMARO DULUNG,N,Laki-Laki,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Male
5,"ANDI CAWA MIRI, S.H",N,Laki-Laki,BULUKUMBA,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Male
6,FITRIYANTI,N,Perempuan,PANGKAJENE DAN KEPULAUAN,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Female
7,H. ANDI ABDUL KADIR,N,Laki-Laki,MAROS,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Male
8,ARIANTO AMIRUDDIN,N,Laki-Laki,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Male
9,NURLAELAH,N,Perempuan,WAJO,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan II,Sulawesi Selatan,Female
1,"Dr. H. M. YUNUS SHAMAD, Lc., M.M",N,Laki-Laki,PINRANG,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan III,Sulawesi Selatan,Male
2,IDHAM ARSYAD,N,Laki-Laki,KOTA BOGOR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan III,Sulawesi Selatan,Male
3,"HJ. ANITA OCTAVIANA ANDI LELUASA, S.E.,MM",N,Perempuan,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan III,Sulawesi Selatan,Female
4,"YONERIUS, M.Mar",N,Laki-Laki,JAKARTA UTARA,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan III,Sulawesi Selatan,Male
5,SUMARNI P,N,Perempuan,KOTA MAKASSAR,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan III,Sulawesi Selatan,Female
6,SITI ROHIMAH,N,Perempuan,JAKARTA BARAT,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan III,Sulawesi Selatan,Female
7,HARIANTO OGHIE,N,Laki-Laki,JAKARTA PUSAT,Partai Kebangkitan Bangsa,PKB,Sulawesi Selatan III,Sulawesi Selatan,Male
1,"BELE ABETO ZAIDIN, S.E",N,Laki-Laki,KOTA BAU BAU,Partai Kebangkitan Bangsa,PKB,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,"ANWAR ZANI, SP",N,Laki-Laki,BUTON UTARA,Partai Kebangkitan Bangsa,PKB,Sulawesi Tenggara,Sulawesi Tenggara,Male
