NUMBER,FULL_NAME,INCUMBENT,SEX,RESIDENCE,PARTY,PARTY_ALIAS,CONSTITUENCY,PROVINCE,SEX_EN
3,SINAH,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan II,Sulawesi Selatan,Female
4,MI'RAJ ALKAUZAR,N,Laki-Laki,BARRU,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan II,Sulawesi Selatan,Male
5,TAKBIER WATA,N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan II,Sulawesi Selatan,Male
6,RINA KUSTIANA,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan II,Sulawesi Selatan,Female
1,"Dr. AKHMAD SYARIFUDDIN, S.E, M.Si",N,Laki-Laki,KOTA PALOPO,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan III,Sulawesi Selatan,Male
2,TULUS GANEFANTI,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan III,Sulawesi Selatan,Female
3,SAKIR DG RAPPUNG,N,Laki-Laki,KOTA MAKASSAR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Selatan III,Sulawesi Selatan,Male
1,RUDI JUNIAWAN,N,Laki-Laki,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tenggara,Sulawesi Tenggara,Male
2,MUHAMMAD FADEL CHRISTOPOL,N,Laki-Laki,KOTA BAU BAU,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tenggara,Sulawesi Tenggara,Male
3,"LISTYORINI, SE",N,Perempuan,JAKARTA UTARA,Partai Hati Nurani Rakyat,Hanura,Sulawesi Tenggara,Sulawesi Tenggara,Female
1,VENTJE JONATAN PARERA,N,Laki-Laki,KOTA TANGERANG,Partai Hati Nurani Rakyat,Hanura,Gorontalo,Gorontalo,Male
2,IRWAN MULYADI,N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Gorontalo,Gorontalo,Male
3,NURJANAH,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Gorontalo,Gorontalo,Female
1,Ir. ROCKY BERNADIF PAOTONAN,N,Laki-Laki,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Sulawesi Barat,Sulawesi Barat,Male
2,SITI NURBAITY,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Sulawesi Barat,Sulawesi Barat,Female
3,Drs. SYAHRUDDIN HARDY,N,Laki-Laki,MAMUJU,Partai Hati Nurani Rakyat,Hanura,Sulawesi Barat,Sulawesi Barat,Male
1,"GERRY HABEL HUKUBUN, SE",N,Laki-Laki,MALUKU TENGGARA,Partai Hati Nurani Rakyat,Hanura,Maluku,Maluku,Male
2,"SOEDESON TANDRA, SH.",N,Laki-Laki,KOTA SURABAYA,Partai Hati Nurani Rakyat,Hanura,Maluku,Maluku,Male
3,NURUL YULIANTI,N,Perempuan,JAKARTA PUSAT,Partai Hati Nurani Rakyat,Hanura,Maluku,Maluku,Female
1,BASRI SALAMA,N,Laki-Laki,KOTA TERNATE,Partai Hati Nurani Rakyat,Hanura,Maluku Utara,Maluku Utara,Male
2,"STEVANUS KUSAME, SH",N,Laki-Laki,KOTA TANGERANG,Partai Hati Nurani Rakyat,Hanura,Maluku Utara,Maluku Utara,Male
3,METTY RANTI,N,Perempuan,JAKARTA TIMUR,Partai Hati Nurani Rakyat,Hanura,Maluku Utara,Maluku Utara,Female
1,EDISON LAMBE,N,Laki-Laki,JAYAPURA,Partai Hati Nurani Rakyat,Hanura,Papua,Papua,Male
2,"Drs. M. ALI KASTELA, MM",N,Laki-Laki,KOTA DEPOK,Partai Hati Nurani Rakyat,Hanura,Papua,Papua,Male
3,"YUNITA YULIANA KASIEPO, A.Md",N,Perempuan,KOTA BEKASI,Partai Hati Nurani Rakyat,Hanura,Papua,Papua,Female
4,"Drs. AMBROSIUS I.M NABABAN, M.M",N,Laki-Laki,KOTA TANGERANG SELATAN,Partai Hati Nurani Rakyat,Hanura,Papua,Papua,Male
5,YUSAK S. WONATOREY,N,Laki-Laki,JAKARTA BARAT,Partai Hati Nurani Rakyat,Hanura,Papua,Papua,Male
6,"YOU DIAN AMDRIA IDJARE WAYOI, S.SIT",N,Perempuan,JAYAPURA,Partai Hati Nurani Rakyat,Hanura,Papua,Papua,Female
7,BERNABAS NUKUBOY,N,Laki-Laki,JAYAPURA,Partai Hati Nurani Rakyat,Hanura,Papua,Papua,Male
8,Dra. Hj. ARMUNIATI ARIFUDDIN,N,Perempuan,MIMIKA,Partai Hati Nurani Rakyat,Hanura,Papua,Papua,Female
1,"Drs. MENASE ROBERT KAMBU, M.Si",N,Laki-Laki,MAYBRAT,Partai Hati Nurani Rakyat,Hanura,Papua Barat,Papua Barat,Male
2,"REGINA HOMER, S.Ip",N,Perempuan,SORONG,Partai Hati Nurani Rakyat,Hanura,Papua Barat,Papua Barat,Female
3,TERIANUS RUMBIAK,N,Laki-Laki,MANOKWARI,Partai Hati Nurani Rakyat,Hanura,Papua Barat,Papua Barat,Male
1,PARIR ONESIMUS SINGAL,N,Laki-Laki,BULUNGAN,Partai Hati Nurani Rakyat,Hanura,Kalimantan Utara,Kalimantan Utara,Male
2,SAVIRA MIRZA,N,Perempuan,JAKARTA SELATAN,Partai Hati Nurani Rakyat,Hanura,Kalimantan Utara,Kalimantan Utara,Female
